"OBS_YEAR","REGION","ISLAND","SECTOR","REEF_ZONE","SITEVISITID","PISCIVORE","PLANKTIVORE","PRIMARY","SECONDARY","PLANK_rel","region","region.col"
2022,"MARIAN","Asuncion","Asuncion","Forereef",39623,1.32194091901005,2.96709084367562,1.72003093091508,1.19769785805595,0.411709369613168,"Mariana","#01A74F"
2022,"MARIAN","Asuncion","Asuncion","Forereef",39624,0.779605952550553,0.338257256751151,0.809435635723962,0.582678746394964,0.134765050455968,"Mariana","#01A74F"
2022,"MARIAN","Asuncion","Asuncion","Forereef",39625,0.479297331898051,0.229116203310268,2.23434745899177,0.7017065434939,0.0628668525485728,"Mariana","#01A74F"
2022,"MARIAN","Asuncion","Asuncion","Forereef",39640,2.0264684045285,4.39996307880707,0.237975926307068,0.310571706603152,0.630820968131487,"Mariana","#01A74F"
2022,"MARIAN","Asuncion","Asuncion","Forereef",39641,0.318297839254248,0.527306417546874,0.711625268028641,1.25209516703107,0.187698637709833,"Mariana","#01A74F"
2022,"MARIAN","Asuncion","Asuncion","Forereef",39642,0.300233252146836,1.12245461098671,1.5331864201409,0.464948058321819,0.328124204913529,"Mariana","#01A74F"
2022,"MARIAN","Asuncion","Asuncion","Forereef",39643,0.785780079517801,8.27129604885348,1.39880162764769,1.50069223043166,0.691778332600958,"Mariana","#01A74F"
2022,"MARIAN","Asuncion","Asuncion","Forereef",39644,0.881762128030782,2.4416368368763,1.02874009593065,0.955428305247401,0.46002936344777,"Mariana","#01A74F"
2022,"MARIAN","Asuncion","Asuncion","Forereef",39645,0.656427565345178,0.866180671899673,1.10712123759857,0.775529250878628,0.254365597937352,"Mariana","#01A74F"
2022,"MARIAN","Asuncion","Asuncion","Forereef",39646,1.10307771122609,3.76869628626622,0.596594627084394,1.16275283737097,0.568334678816046,"Mariana","#01A74F"
2022,"MARIAN","Asuncion","Asuncion","Forereef",39647,0.421769073334071,0.356141759434725,0.629429710058265,0.787536856140424,0.16226043404623,"Mariana","#01A74F"
2022,"MARIAN","Asuncion","Asuncion","Forereef",39648,0.484487228506875,1.42313355482631,1.00852697442416,0.481311507396374,0.418881712408675,"Mariana","#01A74F"
2022,"MARIAN","Farallon de Pajaros","Farallon de Pajaros","Forereef",39261,1.99394825212664,5.69141246935022,1.1406409781907,0.970771875623132,0.580947638078014,"Mariana","#01A74F"
2022,"MARIAN","Farallon de Pajaros","Farallon de Pajaros","Forereef",39262,0.989726484501305,0.940281084229885,2.86097931568199,1.46245604541223,0.150362143667334,"Mariana","#01A74F"
2022,"MARIAN","Farallon de Pajaros","Farallon de Pajaros","Forereef",39263,0.555494739710632,1.00322620979875,2.09760789670131,0.475356059409008,0.242812855461029,"Mariana","#01A74F"
