Date,Island,Latitude,Longitude,MLD
01/01/2017,French Frigate,23.76509266,193.8528966,8.697775617
01/02/2017,French Frigate,23.76509266,193.8528966,8.697775617
01/03/2017,French Frigate,23.76509266,193.8528966,8.697775617
01/04/2017,French Frigate,23.76509266,193.8528966,8.697775617
01/05/2017,French Frigate,23.76509266,193.8528966,8.697775617
01/06/2017,French Frigate,23.76509266,193.8528966,8.697775617
01/07/2017,French Frigate,23.76509266,193.8528966,8.697775617
01/08/2017,French Frigate,23.76509266,193.8528966,8.697775617
01/09/2017,French Frigate,23.76509266,193.8528966,8.697775617
01/10/2017,French Frigate,23.76509266,193.8528966,8.697775617
01/11/2017,French Frigate,23.76509266,193.8528966,8.697775617
01/12/2017,French Frigate,23.76509266,193.8528966,8.697775617
01/01/2018,French Frigate,23.76509266,193.8528966,8.697775617
01/02/2018,French Frigate,23.76509266,193.8528966,8.697775617
01/03/2018,French Frigate,23.76509266,193.8528966,8.697775617
01/04/2018,French Frigate,23.76509266,193.8528966,8.697775617
01/05/2018,French Frigate,23.76509266,193.8528966,8.697775617
01/06/2018,French Frigate,23.76509266,193.8528966,8.697775617
01/07/2018,French Frigate,23.76509266,193.8528966,8.697775617
01/08/2018,French Frigate,23.76509266,193.8528966,8.697775617
01/09/2018,French Frigate,23.76509266,193.8528966,8.697775617
01/10/2018,French Frigate,23.76509266,193.8528966,8.697775617
01/11/2018,French Frigate,23.76509266,193.8528966,8.697775617
01/12/2018,French Frigate,23.76509266,193.8528966,8.697775617
01/01/2019,French Frigate,23.76509266,193.8528966,8.697775617
01/02/2019,French Frigate,23.76509266,193.8528966,8.697775617
01/03/2019,French Frigate,23.76509266,193.8528966,8.697775617
01/04/2019,French Frigate,23.76509266,193.8528966,8.697775617
01/05/2019,French Frigate,23.76509266,193.8528966,8.697775617
01/06/2019,French Frigate,23.76509266,193.8528966,8.697775617
01/07/2019,French Frigate,23.76509266,193.8528966,8.697775617
01/08/2019,French Frigate,23.76509266,193.8528966,8.697775617
01/09/2019,French Frigate,23.76509266,193.8528966,8.697775617
01/10/2019,French Frigate,23.76509266,193.8528966,8.697775617
01/11/2019,French Frigate,23.76509266,193.8528966,8.697775617
01/12/2019,French Frigate,23.76509266,193.8528966,8.697775617
01/01/2020,French Frigate,23.76509266,193.8528966,8.697775617
01/02/2020,French Frigate,23.76509266,193.8528966,8.697775617
01/03/2020,French Frigate,23.76509266,193.8528966,8.697775617
01/04/2020,French Frigate,23.76509266,193.8528966,8.697775617
01/05/2020,French Frigate,23.76509266,193.8528966,8.697775617
01/06/2020,French Frigate,23.76509266,193.8528966,8.697775617
01/07/2020,French Frigate,23.76509266,193.8528966,8.697775617
01/08/2020,French Frigate,23.76509266,193.8528966,8.697775617
01/09/2020,French Frigate,23.76509266,193.8528966,8.697775617
01/10/2020,French Frigate,23.76509266,193.8528966,8.697775617
01/11/2020,French Frigate,23.76509266,193.8528966,8.697775617
01/12/2020,French Frigate,23.76509266,193.8528966,8.697775617
01/01/2021,French Frigate,23.76509266,193.8528966,8.697775617
01/02/2021,French Frigate,23.76509266,193.8528966,8.697775617
01/03/2021,French Frigate,23.76509266,193.8528966,8.697775617
01/04/2021,French Frigate,23.76509266,193.8528966,8.697775617
01/05/2021,French Frigate,23.76509266,193.8528966,8.697775617
01/06/2021,French Frigate,23.76509266,193.8528966,8.697775617
01/01/1993,Guam,13.43555671,144.7694362,
01/02/1993,Guam,13.43555671,144.7694362,
01/03/1993,Guam,13.43555671,144.7694362,
01/04/1993,Guam,13.43555671,144.7694362,
01/05/1993,Guam,13.43555671,144.7694362,
01/06/1993,Guam,13.43555671,144.7694362,
01/07/1993,Guam,13.43555671,144.7694362,
01/08/1993,Guam,13.43555671,144.7694362,
01/09/1993,Guam,13.43555671,144.7694362,
01/10/1993,Guam,13.43555671,144.7694362,
01/11/1993,Guam,13.43555671,144.7694362,
01/12/1993,Guam,13.43555671,144.7694362,
01/01/1994,Guam,13.43555671,144.7694362,
01/02/1994,Guam,13.43555671,144.7694362,
01/03/1994,Guam,13.43555671,144.7694362,
01/04/1994,Guam,13.43555671,144.7694362,
01/05/1994,Guam,13.43555671,144.7694362,
01/06/1994,Guam,13.43555671,144.7694362,
01/07/1994,Guam,13.43555671,144.7694362,
01/08/1994,Guam,13.43555671,144.7694362,
01/09/1994,Guam,13.43555671,144.7694362,
01/10/1994,Guam,13.43555671,144.7694362,
01/11/1994,Guam,13.43555671,144.7694362,
01/12/1994,Guam,13.43555671,144.7694362,
01/01/1995,Guam,13.43555671,144.7694362,
01/02/1995,Guam,13.43555671,144.7694362,
01/03/1995,Guam,13.43555671,144.7694362,
01/04/1995,Guam,13.43555671,144.7694362,
01/05/1995,Guam,13.43555671,144.7694362,
01/06/1995,Guam,13.43555671,144.7694362,
01/07/1995,Guam,13.43555671,144.7694362,
01/08/1995,Guam,13.43555671,144.7694362,
01/09/1995,Guam,13.43555671,144.7694362,
01/10/1995,Guam,13.43555671,144.7694362,
01/11/1995,Guam,13.43555671,144.7694362,
01/12/1995,Guam,13.43555671,144.7694362,
01/01/1996,Guam,13.43555671,144.7694362,
01/02/1996,Guam,13.43555671,144.7694362,
01/03/1996,Guam,13.43555671,144.7694362,
01/04/1996,Guam,13.43555671,144.7694362,
01/05/1996,Guam,13.43555671,144.7694362,
01/06/1996,Guam,13.43555671,144.7694362,
01/07/1996,Guam,13.43555671,144.7694362,
01/08/1996,Guam,13.43555671,144.7694362,
01/09/1996,Guam,13.43555671,144.7694362,
01/10/1996,Guam,13.43555671,144.7694362,
01/11/1996,Guam,13.43555671,144.7694362,
01/12/1996,Guam,13.43555671,144.7694362,
01/01/1997,Guam,13.43555671,144.7694362,
01/02/1997,Guam,13.43555671,144.7694362,
01/03/1997,Guam,13.43555671,144.7694362,
01/04/1997,Guam,13.43555671,144.7694362,
01/05/1997,Guam,13.43555671,144.7694362,
01/06/1997,Guam,13.43555671,144.7694362,
01/07/1997,Guam,13.43555671,144.7694362,
01/08/1997,Guam,13.43555671,144.7694362,
01/09/1997,Guam,13.43555671,144.7694362,
01/10/1997,Guam,13.43555671,144.7694362,
01/11/1997,Guam,13.43555671,144.7694362,
01/12/1997,Guam,13.43555671,144.7694362,
01/01/1998,Guam,13.43555671,144.7694362,
01/02/1998,Guam,13.43555671,144.7694362,
01/03/1998,Guam,13.43555671,144.7694362,
01/04/1998,Guam,13.43555671,144.7694362,
01/05/1998,Guam,13.43555671,144.7694362,
01/06/1998,Guam,13.43555671,144.7694362,
01/07/1998,Guam,13.43555671,144.7694362,
01/08/1998,Guam,13.43555671,144.7694362,
01/09/1998,Guam,13.43555671,144.7694362,
01/10/1998,Guam,13.43555671,144.7694362,
01/11/1998,Guam,13.43555671,144.7694362,
01/12/1998,Guam,13.43555671,144.7694362,
01/01/1999,Guam,13.43555671,144.7694362,
01/02/1999,Guam,13.43555671,144.7694362,
01/03/1999,Guam,13.43555671,144.7694362,
01/04/1999,Guam,13.43555671,144.7694362,
01/05/1999,Guam,13.43555671,144.7694362,
01/06/1999,Guam,13.43555671,144.7694362,
01/07/1999,Guam,13.43555671,144.7694362,
01/08/1999,Guam,13.43555671,144.7694362,
01/09/1999,Guam,13.43555671,144.7694362,
01/10/1999,Guam,13.43555671,144.7694362,
01/11/1999,Guam,13.43555671,144.7694362,
01/12/1999,Guam,13.43555671,144.7694362,
01/01/2000,Guam,13.43555671,144.7694362,
01/02/2000,Guam,13.43555671,144.7694362,
01/03/2000,Guam,13.43555671,144.7694362,
01/04/2000,Guam,13.43555671,144.7694362,
01/05/2000,Guam,13.43555671,144.7694362,
01/06/2000,Guam,13.43555671,144.7694362,
01/07/2000,Guam,13.43555671,144.7694362,
01/08/2000,Guam,13.43555671,144.7694362,
01/09/2000,Guam,13.43555671,144.7694362,
01/10/2000,Guam,13.43555671,144.7694362,
01/11/2000,Guam,13.43555671,144.7694362,
01/12/2000,Guam,13.43555671,144.7694362,
01/01/2001,Guam,13.43555671,144.7694362,
01/02/2001,Guam,13.43555671,144.7694362,
01/03/2001,Guam,13.43555671,144.7694362,
01/04/2001,Guam,13.43555671,144.7694362,
01/05/2001,Guam,13.43555671,144.7694362,
01/06/2001,Guam,13.43555671,144.7694362,
01/07/2001,Guam,13.43555671,144.7694362,
01/08/2001,Guam,13.43555671,144.7694362,
01/09/2001,Guam,13.43555671,144.7694362,
01/10/2001,Guam,13.43555671,144.7694362,
01/11/2001,Guam,13.43555671,144.7694362,
01/12/2001,Guam,13.43555671,144.7694362,
01/01/2002,Guam,13.43555671,144.7694362,
01/02/2002,Guam,13.43555671,144.7694362,
01/03/2002,Guam,13.43555671,144.7694362,
01/04/2002,Guam,13.43555671,144.7694362,
01/05/2002,Guam,13.43555671,144.7694362,
01/06/2002,Guam,13.43555671,144.7694362,
01/07/2002,Guam,13.43555671,144.7694362,
01/08/2002,Guam,13.43555671,144.7694362,
01/09/2002,Guam,13.43555671,144.7694362,
01/10/2002,Guam,13.43555671,144.7694362,
01/11/2002,Guam,13.43555671,144.7694362,
01/12/2002,Guam,13.43555671,144.7694362,
01/01/2003,Guam,13.43555671,144.7694362,
01/02/2003,Guam,13.43555671,144.7694362,
01/03/2003,Guam,13.43555671,144.7694362,
01/04/2003,Guam,13.43555671,144.7694362,
01/05/2003,Guam,13.43555671,144.7694362,
01/06/2003,Guam,13.43555671,144.7694362,
01/07/2003,Guam,13.43555671,144.7694362,
01/08/2003,Guam,13.43555671,144.7694362,
01/09/2003,Guam,13.43555671,144.7694362,
01/10/2003,Guam,13.43555671,144.7694362,
01/11/2003,Guam,13.43555671,144.7694362,
01/12/2003,Guam,13.43555671,144.7694362,
01/01/2004,Guam,13.43555671,144.7694362,
01/02/2004,Guam,13.43555671,144.7694362,
01/03/2004,Guam,13.43555671,144.7694362,
01/04/2004,Guam,13.43555671,144.7694362,
01/05/2004,Guam,13.43555671,144.7694362,
01/06/2004,Guam,13.43555671,144.7694362,
01/07/2004,Guam,13.43555671,144.7694362,
01/08/2004,Guam,13.43555671,144.7694362,
01/09/2004,Guam,13.43555671,144.7694362,
01/10/2004,Guam,13.43555671,144.7694362,
01/11/2004,Guam,13.43555671,144.7694362,
01/12/2004,Guam,13.43555671,144.7694362,
01/01/2005,Guam,13.43555671,144.7694362,
01/02/2005,Guam,13.43555671,144.7694362,
01/03/2005,Guam,13.43555671,144.7694362,
01/04/2005,Guam,13.43555671,144.7694362,
01/05/2005,Guam,13.43555671,144.7694362,
01/06/2005,Guam,13.43555671,144.7694362,
01/07/2005,Guam,13.43555671,144.7694362,
01/08/2005,Guam,13.43555671,144.7694362,
01/09/2005,Guam,13.43555671,144.7694362,
01/10/2005,Guam,13.43555671,144.7694362,
01/11/2005,Guam,13.43555671,144.7694362,
01/12/2005,Guam,13.43555671,144.7694362,
01/01/2006,Guam,13.43555671,144.7694362,
01/02/2006,Guam,13.43555671,144.7694362,
01/03/2006,Guam,13.43555671,144.7694362,
01/04/2006,Guam,13.43555671,144.7694362,
01/05/2006,Guam,13.43555671,144.7694362,
01/06/2006,Guam,13.43555671,144.7694362,
01/07/2006,Guam,13.43555671,144.7694362,
01/08/2006,Guam,13.43555671,144.7694362,
01/09/2006,Guam,13.43555671,144.7694362,
01/10/2006,Guam,13.43555671,144.7694362,
01/11/2006,Guam,13.43555671,144.7694362,
01/12/2006,Guam,13.43555671,144.7694362,
01/01/2007,Guam,13.43555671,144.7694362,
01/02/2007,Guam,13.43555671,144.7694362,
01/03/2007,Guam,13.43555671,144.7694362,
01/04/2007,Guam,13.43555671,144.7694362,
01/05/2007,Guam,13.43555671,144.7694362,
01/06/2007,Guam,13.43555671,144.7694362,
01/07/2007,Guam,13.43555671,144.7694362,
01/08/2007,Guam,13.43555671,144.7694362,
01/09/2007,Guam,13.43555671,144.7694362,
01/10/2007,Guam,13.43555671,144.7694362,
01/11/2007,Guam,13.43555671,144.7694362,
01/12/2007,Guam,13.43555671,144.7694362,
01/01/2008,Guam,13.43555671,144.7694362,
01/02/2008,Guam,13.43555671,144.7694362,
01/03/2008,Guam,13.43555671,144.7694362,
01/04/2008,Guam,13.43555671,144.7694362,
01/05/2008,Guam,13.43555671,144.7694362,
01/06/2008,Guam,13.43555671,144.7694362,
01/07/2008,Guam,13.43555671,144.7694362,
01/08/2008,Guam,13.43555671,144.7694362,
01/09/2008,Guam,13.43555671,144.7694362,
01/10/2008,Guam,13.43555671,144.7694362,
01/11/2008,Guam,13.43555671,144.7694362,
01/12/2008,Guam,13.43555671,144.7694362,
01/01/2009,Guam,13.43555671,144.7694362,
01/02/2009,Guam,13.43555671,144.7694362,
01/03/2009,Guam,13.43555671,144.7694362,
01/04/2009,Guam,13.43555671,144.7694362,
01/05/2009,Guam,13.43555671,144.7694362,
01/06/2009,Guam,13.43555671,144.7694362,
01/07/2009,Guam,13.43555671,144.7694362,
01/08/2009,Guam,13.43555671,144.7694362,
01/09/2009,Guam,13.43555671,144.7694362,
01/10/2009,Guam,13.43555671,144.7694362,
01/11/2009,Guam,13.43555671,144.7694362,
01/12/2009,Guam,13.43555671,144.7694362,
01/01/2010,Guam,13.43555671,144.7694362,
01/02/2010,Guam,13.43555671,144.7694362,
01/03/2010,Guam,13.43555671,144.7694362,
01/04/2010,Guam,13.43555671,144.7694362,
01/05/2010,Guam,13.43555671,144.7694362,
01/06/2010,Guam,13.43555671,144.7694362,
01/07/2010,Guam,13.43555671,144.7694362,
01/08/2010,Guam,13.43555671,144.7694362,
01/09/2010,Guam,13.43555671,144.7694362,
01/10/2010,Guam,13.43555671,144.7694362,
01/11/2010,Guam,13.43555671,144.7694362,
01/12/2010,Guam,13.43555671,144.7694362,
01/01/2011,Guam,13.43555671,144.7694362,
01/02/2011,Guam,13.43555671,144.7694362,
01/03/2011,Guam,13.43555671,144.7694362,
01/04/2011,Guam,13.43555671,144.7694362,
01/05/2011,Guam,13.43555671,144.7694362,
01/06/2011,Guam,13.43555671,144.7694362,
01/07/2011,Guam,13.43555671,144.7694362,
01/08/2011,Guam,13.43555671,144.7694362,
01/09/2011,Guam,13.43555671,144.7694362,
01/10/2011,Guam,13.43555671,144.7694362,
01/11/2011,Guam,13.43555671,144.7694362,
01/12/2011,Guam,13.43555671,144.7694362,
01/01/2012,Guam,13.43555671,144.7694362,
01/02/2012,Guam,13.43555671,144.7694362,
01/03/2012,Guam,13.43555671,144.7694362,
01/04/2012,Guam,13.43555671,144.7694362,
01/05/2012,Guam,13.43555671,144.7694362,
01/06/2012,Guam,13.43555671,144.7694362,
01/07/2012,Guam,13.43555671,144.7694362,
01/08/2012,Guam,13.43555671,144.7694362,
01/09/2012,Guam,13.43555671,144.7694362,
01/10/2012,Guam,13.43555671,144.7694362,
01/11/2012,Guam,13.43555671,144.7694362,
01/12/2012,Guam,13.43555671,144.7694362,
01/01/2013,Guam,13.43555671,144.7694362,
01/02/2013,Guam,13.43555671,144.7694362,
01/03/2013,Guam,13.43555671,144.7694362,
01/04/2013,Guam,13.43555671,144.7694362,
01/05/2013,Guam,13.43555671,144.7694362,
01/06/2013,Guam,13.43555671,144.7694362,
01/07/2013,Guam,13.43555671,144.7694362,
01/08/2013,Guam,13.43555671,144.7694362,
01/09/2013,Guam,13.43555671,144.7694362,
01/10/2013,Guam,13.43555671,144.7694362,
01/11/2013,Guam,13.43555671,144.7694362,
01/12/2013,Guam,13.43555671,144.7694362,
01/01/2014,Guam,13.43555671,144.7694362,
01/02/2014,Guam,13.43555671,144.7694362,
01/03/2014,Guam,13.43555671,144.7694362,
01/04/2014,Guam,13.43555671,144.7694362,
01/05/2014,Guam,13.43555671,144.7694362,
01/06/2014,Guam,13.43555671,144.7694362,
01/07/2014,Guam,13.43555671,144.7694362,
01/08/2014,Guam,13.43555671,144.7694362,
01/09/2014,Guam,13.43555671,144.7694362,
01/10/2014,Guam,13.43555671,144.7694362,
01/11/2014,Guam,13.43555671,144.7694362,
01/12/2014,Guam,13.43555671,144.7694362,
01/01/2015,Guam,13.43555671,144.7694362,
01/02/2015,Guam,13.43555671,144.7694362,
01/03/2015,Guam,13.43555671,144.7694362,
01/04/2015,Guam,13.43555671,144.7694362,
01/05/2015,Guam,13.43555671,144.7694362,
01/06/2015,Guam,13.43555671,144.7694362,
01/07/2015,Guam,13.43555671,144.7694362,
01/08/2015,Guam,13.43555671,144.7694362,
01/09/2015,Guam,13.43555671,144.7694362,
01/10/2015,Guam,13.43555671,144.7694362,
01/11/2015,Guam,13.43555671,144.7694362,
01/12/2015,Guam,13.43555671,144.7694362,
01/01/2016,Guam,13.43555671,144.7694362,
01/02/2016,Guam,13.43555671,144.7694362,
01/03/2016,Guam,13.43555671,144.7694362,
01/04/2016,Guam,13.43555671,144.7694362,
01/05/2016,Guam,13.43555671,144.7694362,
01/06/2016,Guam,13.43555671,144.7694362,
01/07/2016,Guam,13.43555671,144.7694362,
01/08/2016,Guam,13.43555671,144.7694362,
01/09/2016,Guam,13.43555671,144.7694362,
01/10/2016,Guam,13.43555671,144.7694362,
01/11/2016,Guam,13.43555671,144.7694362,
01/12/2016,Guam,13.43555671,144.7694362,
01/01/2017,Guam,13.43555671,144.7694362,
01/02/2017,Guam,13.43555671,144.7694362,
01/03/2017,Guam,13.43555671,144.7694362,
01/04/2017,Guam,13.43555671,144.7694362,
01/05/2017,Guam,13.43555671,144.7694362,
01/06/2017,Guam,13.43555671,144.7694362,
01/07/2017,Guam,13.43555671,144.7694362,
01/08/2017,Guam,13.43555671,144.7694362,
01/09/2017,Guam,13.43555671,144.7694362,
01/10/2017,Guam,13.43555671,144.7694362,
01/11/2017,Guam,13.43555671,144.7694362,
01/12/2017,Guam,13.43555671,144.7694362,
01/01/2018,Guam,13.43555671,144.7694362,
01/02/2018,Guam,13.43555671,144.7694362,
01/03/2018,Guam,13.43555671,144.7694362,
01/04/2018,Guam,13.43555671,144.7694362,
01/05/2018,Guam,13.43555671,144.7694362,
01/06/2018,Guam,13.43555671,144.7694362,
01/07/2018,Guam,13.43555671,144.7694362,
01/08/2018,Guam,13.43555671,144.7694362,
01/09/2018,Guam,13.43555671,144.7694362,
01/10/2018,Guam,13.43555671,144.7694362,
01/11/2018,Guam,13.43555671,144.7694362,
01/12/2018,Guam,13.43555671,144.7694362,
01/01/2019,Guam,13.43555671,144.7694362,
01/02/2019,Guam,13.43555671,144.7694362,
01/03/2019,Guam,13.43555671,144.7694362,
01/04/2019,Guam,13.43555671,144.7694362,
01/05/2019,Guam,13.43555671,144.7694362,
01/06/2019,Guam,13.43555671,144.7694362,
01/07/2019,Guam,13.43555671,144.7694362,
01/08/2019,Guam,13.43555671,144.7694362,
01/09/2019,Guam,13.43555671,144.7694362,
01/10/2019,Guam,13.43555671,144.7694362,
01/11/2019,Guam,13.43555671,144.7694362,
01/12/2019,Guam,13.43555671,144.7694362,
01/01/2020,Guam,13.43555671,144.7694362,
01/02/2020,Guam,13.43555671,144.7694362,
01/03/2020,Guam,13.43555671,144.7694362,
01/04/2020,Guam,13.43555671,144.7694362,
01/05/2020,Guam,13.43555671,144.7694362,
01/06/2020,Guam,13.43555671,144.7694362,
01/07/2020,Guam,13.43555671,144.7694362,
01/08/2020,Guam,13.43555671,144.7694362,
01/09/2020,Guam,13.43555671,144.7694362,
01/10/2020,Guam,13.43555671,144.7694362,
01/11/2020,Guam,13.43555671,144.7694362,
01/12/2020,Guam,13.43555671,144.7694362,
01/01/2021,Guam,13.43555671,144.7694362,
01/02/2021,Guam,13.43555671,144.7694362,
01/03/2021,Guam,13.43555671,144.7694362,
01/04/2021,Guam,13.43555671,144.7694362,
01/05/2021,Guam,13.43555671,144.7694362,
01/06/2021,Guam,13.43555671,144.7694362,
01/01/1993,Guguan,17.30703766,145.8414107,52.491838812828064
01/02/1993,Guguan,17.30703766,145.8414107,52.33924625813961
01/03/1993,Guguan,17.30703766,145.8414107,30.213325828313828
01/04/1993,Guguan,17.30703766,145.8414107,13.428144812583923
01/05/1993,Guguan,17.30703766,145.8414107,12.359996929764748
01/06/1993,Guguan,17.30703766,145.8414107,15.869625687599182
01/07/1993,Guguan,17.30703766,145.8414107,23.65184597671032
01/08/1993,Guguan,17.30703766,145.8414107,17.85332889854908
01/09/1993,Guguan,17.30703766,145.8414107,22.736290648579597
01/10/1993,Guguan,17.30703766,145.8414107,28.992585390806198
01/11/1993,Guguan,17.30703766,145.8414107,32.654806703329086
01/12/1993,Guguan,17.30703766,145.8414107,43.33628553152084
01/01/1994,Guguan,17.30703766,145.8414107,31.12888115644455
01/02/1994,Guguan,17.30703766,145.8414107,46.84591428935528
01/03/1994,Guguan,17.30703766,145.8414107,33.57036203145981
01/04/1994,Guguan,17.30703766,145.8414107,15.564440578222275
01/05/1994,Guguan,17.30703766,145.8414107,17.242958679795265
01/06/1994,Guguan,17.30703766,145.8414107,17.242958679795265
01/07/1994,Guguan,17.30703766,145.8414107,16.17481079697609
01/08/1994,Guguan,17.30703766,145.8414107,18.61629167199135
01/09/1994,Guguan,17.30703766,145.8414107,20.905179992318153
01/10/1994,Guguan,17.30703766,145.8414107,27.00888218
01/11/1994,Guguan,17.30703766,145.8414107,35.096287578344345
01/12/1994,Guguan,17.30703766,145.8414107,51.271098375320435
01/01/1995,Guguan,17.30703766,145.8414107,52.949616476893425
01/02/1995,Guguan,17.30703766,145.8414107,52.64443136751652
01/03/1995,Guguan,17.30703766,145.8414107,41.96295253932476
01/04/1995,Guguan,17.30703766,145.8414107,21.21036510169506
01/05/1995,Guguan,17.30703766,145.8414107,18.158514007925987
01/06/1995,Guguan,17.30703766,145.8414107,15.564440578222275
01/07/1995,Guguan,17.30703766,145.8414107,18.61629167199135
01/08/1995,Guguan,17.30703766,145.8414107,16.785181015729904
01/09/1995,Guguan,17.30703766,145.8414107,21.362957656383514
01/10/1995,Guguan,17.30703766,145.8414107,25.33036407828331
01/11/1995,Guguan,17.30703766,145.8414107,30.060733273625374
01/12/1995,Guguan,17.30703766,145.8414107,40.28443443775177
01/01/1996,Guguan,17.30703766,145.8414107,55.23850479722023
01/02/1996,Guguan,17.30703766,145.8414107,60.884429320693016
01/03/1996,Guguan,17.30703766,145.8414107,40.28443443775177
01/04/1996,Guguan,17.30703766,145.8414107,13.428144812583923
01/05/1996,Guguan,17.30703766,145.8414107,13.885922476649284
01/06/1996,Guguan,17.30703766,145.8414107,17.09036612510681
01/07/1996,Guguan,17.30703766,145.8414107,23.65184597671032
01/08/1996,Guguan,17.30703766,145.8414107,13.73332992196083
01/09/1996,Guguan,17.30703766,145.8414107,23.499253422021866
01/10/1996,Guguan,17.30703766,145.8414107,32.50221414864063
01/11/1996,Guguan,17.30703766,145.8414107,47.30369195342064
01/12/1996,Guguan,17.30703766,145.8414107,52.03406115
01/01/1997,Guguan,17.30703766,145.8414107,50.96591326594353
01/02/1997,Guguan,17.30703766,145.8414107,59.81628143787384
01/03/1997,Guguan,17.30703766,145.8414107,56.15406012535095
01/04/1997,Guguan,17.30703766,145.8414107,22.278512984514236
01/05/1997,Guguan,17.30703766,145.8414107,15.717033132910728
01/06/1997,Guguan,17.30703766,145.8414107,16.479995906352997
01/07/1997,Guguan,17.30703766,145.8414107,18.158514007925987
01/08/1997,Guguan,17.30703766,145.8414107,17.85332889854908
01/09/1997,Guguan,17.30703766,145.8414107,17.85332889854908
01/10/1997,Guguan,17.30703766,145.8414107,29.297770500183105
01/11/1997,Guguan,17.30703766,145.8414107,48.67702494561672
01/12/1997,Guguan,17.30703766,145.8414107,51.11850582063198
01/01/1998,Guguan,17.30703766,145.8414107,60.57924421131611
01/02/1998,Guguan,17.30703766,145.8414107,49.43998771905899
01/03/1998,Guguan,17.30703766,145.8414107,37.69036100804806
01/04/1998,Guguan,17.30703766,145.8414107,17.85332889854908
01/05/1998,Guguan,17.30703766,145.8414107,21.362957656383514
01/06/1998,Guguan,17.30703766,145.8414107,20.447402328252792
01/07/1998,Guguan,17.30703766,145.8414107,15.564440578222275
01/08/1998,Guguan,17.30703766,145.8414107,19.379254445433617
01/09/1998,Guguan,17.30703766,145.8414107,25.635549187660217
01/10/1998,Guguan,17.30703766,145.8414107,28.839992836117744
01/11/1998,Guguan,17.30703766,145.8414107,44.251840859651566
01/12/1998,Guguan,17.30703766,145.8414107,57.83257822692394
01/01/1999,Guguan,17.30703766,145.8414107,52.79702392220497
01/02/1999,Guguan,17.30703766,145.8414107,26.398511961102486
01/03/1999,Guguan,17.30703766,145.8414107,20.142217218875885
01/04/1999,Guguan,17.30703766,145.8414107,24.262216195464134
01/05/1999,Guguan,17.30703766,145.8414107,23.804438531398773
01/06/1999,Guguan,17.30703766,145.8414107,22.43110553920269
01/07/1999,Guguan,17.30703766,145.8414107,25.025178968906403
01/08/1999,Guguan,17.30703766,145.8414107,28.077030062675476
01/09/1999,Guguan,17.30703766,145.8414107,24.56740130484104
01/10/1999,Guguan,17.30703766,145.8414107,28.534807726740837
01/11/1999,Guguan,17.30703766,145.8414107,55.23850479722023
01/12/1999,Guguan,17.30703766,145.8414107,70.03998260200024
01/01/2000,Guguan,17.30703766,145.8414107,72.78664859
01/02/2000,Guguan,17.30703766,145.8414107,77.82220289111137
01/03/2000,Guguan,17.30703766,145.8414107,39.52147166
01/04/2000,Guguan,17.30703766,145.8414107,15.869625687599182
01/05/2000,Guguan,17.30703766,145.8414107,17.242958679795265
01/06/2000,Guguan,17.30703766,145.8414107,16.937773570418358
01/07/2000,Guguan,17.30703766,145.8414107,17.85332889854908
01/08/2000,Guguan,17.30703766,145.8414107,24.262216195464134
01/09/2000,Guguan,17.30703766,145.8414107,19.684439554810524
01/10/2000,Guguan,17.30703766,145.8414107,27.314067289233208
01/11/2000,Guguan,17.30703766,145.8414107,45.930358961224556
01/12/2000,Guguan,17.30703766,145.8414107,57.67998567223549
01/01/2001,Guguan,17.30703766,145.8414107,46.23554407060146
01/02/2001,Guguan,17.30703766,145.8414107,59.205911219120026
01/03/2001,Guguan,17.30703766,145.8414107,31.12888115644455
01/04/2001,Guguan,17.30703766,145.8414107,25.78814174234867
01/05/2001,Guguan,17.30703766,145.8414107,14.801477804780006
01/06/2001,Guguan,17.30703766,145.8414107,17.85332889854908
01/07/2001,Guguan,17.30703766,145.8414107,18.921476781368256
01/08/2001,Guguan,17.30703766,145.8414107,27.314067289233208
01/09/2001,Guguan,17.30703766,145.8414107,21.820735320448875
01/10/2001,Guguan,17.30703766,145.8414107,30.36591838300228
01/11/2001,Guguan,17.30703766,145.8414107,41.81035998463631
01/12/2001,Guguan,17.30703766,145.8414107,63.325910195708275
01/01/2002,Guguan,17.30703766,145.8414107,47.30369195342064
01/02/2002,Guguan,17.30703766,145.8414107,46.08295151591301
01/03/2002,Guguan,17.30703766,145.8414107,50.050357937812805
01/04/2002,Guguan,17.30703766,145.8414107,25.177771523594856
01/05/2002,Guguan,17.30703766,145.8414107,19.837032109498978
01/06/2002,Guguan,17.30703766,145.8414107,17.548143789172173
01/07/2002,Guguan,17.30703766,145.8414107,21.97332787513733
01/08/2002,Guguan,17.30703766,145.8414107,21.362957656383514
01/09/2002,Guguan,17.30703766,145.8414107,19.379254445433617
01/10/2002,Guguan,17.30703766,145.8414107,27.314067289233208
01/11/2002,Guguan,17.30703766,145.8414107,41.65776742994785
01/12/2002,Guguan,17.30703766,145.8414107,57.37480056285858
01/01/2003,Guguan,17.30703766,145.8414107,71.87109325826168
01/02/2003,Guguan,17.30703766,145.8414107,61.95257720351219
01/03/2003,Guguan,17.30703766,145.8414107,36.774805679917336
01/04/2003,Guguan,17.30703766,145.8414107,18.921476781368256
01/05/2003,Guguan,17.30703766,145.8414107,14.95407035946846
01/06/2003,Guguan,17.30703766,145.8414107,17.09036612510681
01/07/2003,Guguan,17.30703766,145.8414107,16.479995906352997
01/08/2003,Guguan,17.30703766,145.8414107,25.78814174234867
