"island","date","month","year","cChl","Chl_max","Chl_IME","Chl_REF","Chl_increase_nearby","strength_IME","area_IME","has_IME","is_primaryIME","keep_IME","chl_max_mean","chl_max_monthly_mean","chl_max_anom","chl_max_month_anom","island_messie","region","region2","REGION","region.col","region.num"
"Saipan",2016-01-15,1,2016,0.0410000011324883,0.0473794192075729,0.0424313955008984,0.0379338599741459,0.249000713229179,0.00944555830210447,6377.10791015625,1,1,1,0.0486238259458687,0.0517690107226372,-0.0255925302891867,-0.0847918755601175,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2016-02-15,2,2016,NA,0.043674748390913,NA,NA,NA,NA,NA,0,0,NA,0.0486238259458687,0.0466685587609256,-0.10178297282623,-0.0641504783841581,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2016-03-15,3,2016,0.0320000015199184,0.0375706925988197,0.0339090526103973,0.0310315582901239,0.210725367069244,0.00653913617134094,2180.44921875,1,1,1,0.0486238259458687,0.0434717547010492,-0.227319284980867,-0.135744741449028,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2016-04-15,4,2016,0.0390000008046627,0.0400769636034966,0.0395377017557621,0.0383490025997162,0.0450588054955006,0.00172796018887311,290.807189941406,1,1,1,0.0486238259458687,0.0434633951496195,-0.175775192019795,-0.0779145654513506,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2016-05-15,5,2016,0.0370000004768372,0.0404118932783604,0.0381882861256599,0.0352034121751785,0.147953793406487,0.00520847830921412,1453.81530761719,1,1,1,0.0486238259458687,0.043844945176884,-0.16888701182524,-0.0782998333028729,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2016-06-15,6,2016,0.0439999997615814,0.0470658764243126,0.0451098643243313,0.0430962666869164,0.0921103656291962,0.00396961253136396,2015.55126953125,1,1,1,0.0486238259458687,0.047274064824537,-0.0320408666173359,-0.00440386078491695,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2016-07-15,7,2016,0.0430000014603138,0.0458124876022339,0.0438317470252514,0.0411212518811226,0.114083036780357,0.00469123711809516,1557.5205078125,1,1,1,0.0486238259458687,0.0520372146533595,-0.0578181228841311,-0.119620680941342,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2016-08-15,8,2016,NA,0.0525235719978809,NA,NA,NA,NA,NA,0,0,NA,0.0486238259458687,0.0520270244666824,0.0802023694382599,0.00954403093946985,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2016-09-15,9,2016,0.0430000014603138,0.0484320297837257,0.0449439659714699,0.040707491338253,0.189757198095322,0.00772453937679529,2574.21606445312,1,1,1,0.0486238259458687,0.0502832490684731,-0.0039444893200405,-0.0368158247337287,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2016-10-15,10,2016,NA,0.0476882234215736,NA,NA,NA,NA,NA,0,0,NA,0.0486238259458687,0.0518704885616899,-0.0192416476098911,-0.0806289907052297,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2016-11-15,11,2016,NA,0.0538796409964561,NA,NA,NA,NA,NA,0,0,NA,0.0486238259458687,0.0497184292014156,0.108091351273726,0.0836955604164996,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2016-12-15,12,2016,NA,0.048988088965416,NA,NA,NA,NA,NA,0,0,NA,0.0486238259458687,0.0507565389520356,0.00749145120650831,-0.0348418159144141,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2017-01-15,1,2017,0.0410000011324883,0.0490469112992287,0.0438093915581703,0.0382501780986786,0.282266169786453,0.0107967313379049,3590.30737304688,1,1,1,0.0486238259458687,0.0517690107226372,0.00870119422175764,-0.0525816388107685,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2017-02-15,2,2017,0.0410000011324883,0.0448235869407654,0.0426544807851315,0.0356028079986572,0.258990108966827,0.00922077614814043,1287.06848144531,1,1,1,0.0486238259458687,0.0466685587609256,-0.0781559026090218,-0.0395335075508041,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2017-03-15,3,2017,0.0390000008046627,0.0415416210889816,0.0399001501500607,0.0345714055001736,0.201617866754532,0.00697021326050162,975.156982421875,1,1,1,0.0486238259458687,0.0434717547010492,-0.145652974012606,-0.0443997171345151,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2017-04-15,4,2017,0.0359999984502792,0.0394233502447605,0.0369833707809448,0.0300908125936985,0.310145735740662,0.00933253671973944,2799.72705078125,1,1,1,0.0486238259458687,0.0434633951496195,-0.189217436557765,-0.0929528144534366,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2017-05-15,5,2017,0.0379999987781048,0.0397447533905506,0.038710817694664,0.0371762029826641,0.069091223180294,0.00256854924373329,1329.97192382812,1,1,1,0.0486238259458687,0.043844945176884,-0.182607443626565,-0.093515723871747,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2017-06-15,6,2017,0.0450000017881393,0.0469174459576607,0.0457690842449665,0.0422281660139561,0.111046254634857,0.00468927947804332,560.392822265625,1,1,1,0.0486238259458687,0.047274064824537,-0.0350934949073672,-0.00754364720275161,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2017-07-15,7,2017,0.0450000017881393,0.0463219285011292,0.04556804895401,0.0401570424437523,0.15351939201355,0.006164884660393,373.52587890625,1,1,1,0.0486238259458687,0.0520372146533595,-0.0473409362583315,-0.109830746904925,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2017-08-15,8,2017,0.0399999991059303,0.0418911464512348,0.0408003106713295,0.037353839725256,0.121468223631382,0.0045373048633337,394.303497314453,1,1,1,0.0486238259458687,0.0520270244666824,-0.138464618192101,-0.194819483131088,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2017-09-15,9,2017,NA,0.0449455268681049,NA,NA,NA,NA,NA,0,0,NA,0.0486238259458687,0.0502832490684731,-0.0756480800556237,-0.106153088737355,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2017-10-15,10,2017,NA,0.0515627712011337,NA,NA,NA,NA,NA,0,0,NA,0.0486238259458687,0.0518704885616899,0.0604424929156507,-0.00593241685375983,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2017-11-15,11,2017,0.0329999998211861,0.0420704893767834,0.0355497486889362,0.0295351780951023,0.424419671297073,0.0125353103503585,4838.3955078125,1,1,1,0.0486238259458687,0.0497184292014156,-0.134776242749408,-0.1538250493323,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2017-12-15,12,2017,0.0450000017881393,0.0498697981238365,0.0461736023426056,0.0384775251150131,0.296076059341431,0.011392273940146,1909.04028320312,1,1,1,0.0486238259458687,0.0507565389520356,0.0256247251986072,-0.0174704746719828,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2018-01-15,1,2018,0.0450000017881393,0.0524662174284458,0.0470397621393204,0.0423400364816189,0.239163249731064,0.0101261800155044,3195.30883789062,1,1,1,0.0486238259458687,0.0517690107226372,0.0790228125375139,0.0134676459155085,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2018-02-15,2,2018,0.0489999987185001,0.0550382472574711,0.0503069385886192,0.0451720952987671,0.218412503600121,0.00986615102738142,12564.5703125,1,1,1,0.0486238259458687,0.0466685587609256,0.13191930471994,0.179343196335286,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2018-03-15,3,2018,0.0439999997615814,0.0526985004544258,0.0458493866026402,0.0415183492004871,0.269282251596451,0.0111801540479064,8720.41796875,1,1,1,0.0486238259458687,0.0434717547010492,0.083799956693932,0.212246913353922,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2018-04-15,4,2018,0.0419999994337559,0.0474482849240303,0.043385460972786,0.0405748412013054,0.169401556253433,0.00687344186007977,4792.8466796875,1,1,1,0.0486238259458687,0.0434633951496195,-0.0241762345716504,0.0916838125667157,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2018-05-15,5,2018,0.0419999994337559,0.047614686191082,0.0436147376894951,0.0388029292225838,0.22708997130394,0.00881175603717566,3135.19189453125,1,1,1,0.0486238259458687,0.043844945176884,-0.0207540179152123,0.0859789195536618,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2018-06-15,6,2018,NA,0.0468372479081154,NA,NA,NA,NA,NA,0,0,NA,0.0486238259458687,0.047274064824537,-0.0367428519455108,-0.00924009640471789,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2018-07-15,7,2018,0.0469999983906746,0.0533276051282883,0.0499409325420856,0.0438521206378937,NA,NA,547093.125,1,1,1,0.0486238259458687,0.0520372146533595,0.0967381544112983,0.024797454735511,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2018-08-15,8,2018,NA,0.0556587465107441,NA,NA,NA,NA,NA,0,0,NA,0.0486238259458687,0.0520270244666824,0.144680522933492,0.0698045310353555,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2018-09-15,9,2018,0.0520000010728836,0.0670847296714783,0.0550061240792274,0.0454780086874962,NA,NA,117685.71875,1,1,1,0.0486238259458687,0.0502832490684731,0.379667855552162,0.334136733688904,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2018-10-15,10,2018,NA,0.0583115182816982,NA,NA,NA,NA,NA,0,0,NA,0.0486238259458687,0.0518704885616899,0.199237557871618,0.124175227544811,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2018-11-15,11,2018,0.0430000014603138,0.0533073469996452,0.0451898574829102,0.0398435480892658,0.3379165828228,0.0134637961164117,6726.123046875,1,1,1,0.0486238259458687,0.0497184292014156,0.0963215247395487,0.0721848589320968,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2018-12-15,12,2018,0.0379999987781048,0.048800777643919,0.0408294647932053,0.0350937508046627,0.390583217144012,0.013707029633224,6999.47607421875,1,1,1,0.0486238259458687,0.0507565389520356,0.00363919734015294,-0.0385322038991813,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2019-01-15,1,2019,0.0410000011324883,0.0507982969284058,0.0435741692781448,0.0376634001731873,0.348744332790375,0.0131348976865411,5462.18017578125,1,1,1,0.0486238259458687,0.0517690107226372,0.0447202773586308,-0.0187508662167065,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2019-02-15,2,2019,0.0370000004768372,0.0431681871414185,0.0384492799639702,0.0352126099169254,0.225929796695709,0.0079555781558156,6289.318359375,1,1,1,0.0486238259458687,0.0466685587609256,-0.112200936440581,-0.075004922209809,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2019-03-15,3,2019,0.0379999987781048,0.0428556837141514,0.0397397056221962,0.0363690964877605,0.178354397416115,0.00648658815771341,1743.77221679688,1,1,1,0.0486238259458687,0.0434717547010492,-0.118627897322165,-0.0141717533864118,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2019-04-15,4,2019,0.0379999987781048,0.0400201492011547,0.0388983599841595,0.0360248126089573,0.110905088484287,0.00399533519521356,1183.43298339844,1,1,1,0.0486238259458687,0.0434633951496195,-0.176943639817488,-0.0792217436445466,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2019-05-15,5,2019,0.0359999984502792,0.0396295264363289,0.0372816845774651,0.0344963595271111,0.148803144693375,0.00513316690921783,1890.095703125,1,1,1,0.0486238259458687,0.043844945176884,-0.184977206844087,-0.0961437794835596,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2019-06-15,6,2019,NA,0.0477581135928631,NA,NA,NA,NA,NA,0,0,NA,0.0486238259458687,0.047274064824537,-0.0178042829038055,0.0102392034643666,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2019-07-15,7,2019,NA,0.0516549870371819,NA,NA,NA,NA,NA,0,0,NA,0.0486238259458687,0.0520372146533595,0.0623390083431036,-0.00734527431423516,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2019-08-15,8,2019,NA,0.046584602445364,NA,NA,NA,NA,NA,0,0,NA,0.0486238259458687,0.0520270244666824,-0.0419387709797852,-0.104607597245997,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2019-09-15,9,2019,0.0480000004172325,0.0534329116344452,0.049178920686245,0.0390720181167126,NA,NA,57458.33984375,1,1,1,0.0486238259458687,0.0502832490684731,0.0989038932051595,0.0626384059169104,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2019-10-15,10,2019,NA,0.0614736787974834,NA,NA,NA,NA,NA,0,0,NA,0.0486238259458687,0.0518704885616899,0.26427070683249,0.185137840457633,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2019-11-15,11,2019,0.0450000017881393,0.0516718998551369,0.0470787547528744,0.0374380573630333,0.380197077989578,0.0142338406294584,2698.45092773438,1,1,1,0.0486238259458687,0.0497184292014156,0.0626868381904267,0.0392906752103432,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2019-12-15,12,2019,NA,0.0608572587370872,NA,NA,NA,NA,NA,0,0,NA,0.0486238259458687,0.0507565389520356,0.251593381500616,0.199003320431221,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2020-01-15,1,2020,0.0439999997615814,0.0526972077786922,0.046384833753109,0.0400320962071419,0.316373914480209,0.0126651115715504,5105.41552734375,1,1,1,0.0486238259458687,0.0517690107226372,0.083773371461108,0.0179295884371457,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2020-02-15,2,2020,NA,0.0480332709848881,NA,NA,NA,NA,NA,0,0,NA,0.0486238259458687,0.0466685587609256,-0.0121453824229729,0.0292426477310702,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2020-03-15,3,2020,NA,0.043958518654108,NA,NA,NA,NA,NA,0,0,NA,0.0486238259458687,0.0434717547010492,-0.0959469396125761,0.011197246497323,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2020-04-15,4,2020,0.0359999984502792,0.0419531390070915,0.0379923544824123,0.0307570267468691,0.364018082618713,0.011196113191545,1369.974609375,1,1,1,0.0486238259458687,0.0434633951496195,-0.137189676234105,-0.0347477719430115,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2020-05-15,5,2020,0.0350000001490116,0.0389968417584896,0.0363044254481792,0.0326477587223053,0.194472312927246,0.00634908489882946,3259.08813476562,1,1,1,0.0486238259458687,0.043844945176884,-0.19798903109962,-0.110573827811522,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2020-06-15,6,2020,NA,0.0382877960801125,NA,NA,NA,NA,NA,0,0,NA,0.0486238259458687,0.047274064824537,-0.212571299454367,-0.190088768075647,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2020-07-15,7,2020,0.034000001847744,0.0370472744107246,0.0352031774818897,0.0304177217185497,0.217950358986855,0.00662955362349749,1494.5234375,1,1,1,0.0486238259458687,0.0520372146533595,-0.238083929224983,-0.288061925344944,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2020-08-15,8,2020,NA,0.0432736538350582,NA,NA,NA,NA,NA,0,0,NA,0.0486238259458687,0.0520270244666824,-0.110031903223055,-0.168246612627823,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2020-09-15,9,2020,NA,0.0427006222307682,NA,NA,NA,NA,NA,0,0,NA,0.0486238259458687,0.0502832490684731,-0.121816899428988,-0.150798267378849,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2020-10-15,10,2020,NA,0.0428183898329735,NA,NA,NA,NA,NA,0,0,NA,0.0486238259458687,0.0518704885616899,-0.119394885119864,-0.174513465743641,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2020-11-15,11,2020,0.0350000001490116,0.0387502573430538,0.0363114140927792,0.0297264475375414,0.30356165766716,0.00902380980551243,1183.53466796875,1,1,1,0.0486238259458687,0.0497184292014156,-0.203060298336186,-0.220605759967362,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2020-12-15,12,2020,0.0410000011324883,0.0459983795881271,0.0428085587918758,0.03671545535326,0.252834141254425,0.00928292144089937,1660.72436523438,1,1,1,0.0486238259458687,0.0507565389520356,-0.0539950591437295,-0.093744756087582,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2021-01-15,1,2021,0.0410000011324883,0.0466853380203247,0.0431237705051899,0.0391188934445381,0.19342178106308,0.00756644597277045,1578.29931640625,1,1,1,0.0486238259458687,0.0517690107226372,-0.0398670381821059,-0.0981991471606298,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2021-02-15,2,2021,0.0370000004768372,0.041947852820158,0.0381413251161575,0.0327951721847057,0.279086232185364,0.00915268063545227,3528.47485351562,1,1,1,0.0486238259458687,0.0466685587609256,-0.137298392215019,-0.10115388317327,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2021-03-15,3,2021,0.0399999991059303,0.0416996404528618,0.0406811162829399,0.0337066873908043,0.237132489681244,0.00799295119941235,290.544372558594,1,1,1,0.0486238259458687,0.0434717547010492,-0.142403139989753,-0.0407647278186515,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2021-04-15,4,2021,0.0390000008046627,0.0429125539958477,0.0405510477721691,0.0347188375890255,0.236002117395401,0.00819371826946735,1515.177734375,1,1,1,0.0486238259458687,0.0434633951496195,-0.117458300306915,-0.0126736798143716,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2021-05-15,5,2021,0.0399999991059303,0.0463728420436382,0.0417021326720715,0.0362589098513126,0.278936415910721,0.0101139303296804,4397.8037109375,1,1,1,0.0486238259458687,0.043844945176884,-0.0462938458346828,0.0576553775254122,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2021-06-15,6,2021,0.0430000014603138,0.0517670772969723,0.0453945174813271,0.0406511463224888,0.273446887731552,0.0111159300431609,2700.66430664062,1,1,1,0.0486238259458687,0.047274064824537,0.0646442621484131,0.0950418054616544,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2021-07-15,7,2021,0.0450000017881393,0.0522429421544075,0.0470313616096973,0.0418394207954407,0.248653560876846,0.0104035204276443,3468.8955078125,1,1,1,0.0486238259458687,0.0520372146533595,0.0744309222513221,0.00395346873229891,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2021-08-15,8,2021,0.0509999990463257,0.0570907928049564,0.0523593425750732,0.0491568744182587,0.161400035023689,0.00793392118066549,5183.11328125,1,1,1,0.0486238259458687,0.0520270244666824,0.174132057574279,0.0973295780449036,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2021-09-15,9,2021,0.0520000010728836,0.055921271443367,0.0535119697451591,0.0460867024958134,0.213392734527588,0.00983456801623106,1536.86218261719,1,0,1,0.0486238259458687,0.0502832490684731,0.150079623631885,0.112125259988995,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2021-10-15,10,2021,0.0509999990463257,0.0572862587869167,0.0529456734657288,0.0423237271606922,0.353525787591934,0.0149625297635794,21225,1,1,1,0.0486238259458687,0.0518704885616899,0.178152020589486,0.104409470112969,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2021-11-15,11,2021,0.0469999983906746,0.0566373951733112,0.0488129779696465,0.0349684841930866,NA,NA,45068.7890625,1,1,1,0.0486238259458687,0.0497184292014156,0.164807459543882,0.139163004202446,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2021-12-15,12,2021,0.0549999997019768,0.0641857460141182,0.0581464990973473,0.0490259639918804,0.309219419956207,0.0151597801595926,7097.736328125,1,1,1,0.0486238259458687,0.0507565389520356,0.320047214827851,0.264580827206778,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2022-01-15,1,2022,NA,0.0658714324235916,NA,NA,NA,NA,NA,0,0,NA,0.0486238259458687,0.0517690107226372,0.354715124575431,0.272410492379524,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2022-02-15,2,2022,0.0430000014603138,0.0486723147332668,0.0449154488742352,0.0374146699905396,0.300888508558273,0.0112576447427273,1452.25695800781,1,1,1,0.0486238259458687,0.0466685587609256,0.000997222790573603,0.0429358871484788,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2022-03-15,3,2022,0.0329999998211861,0.038201816380024,0.0348046496510506,0.0288953613489866,0.322074353694916,0.00930645503103733,1805.53198242188,1,1,1,0.0486238259458687,0.0434717547010492,-0.214339562202432,-0.121226721977664,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2022-04-15,4,2022,0.0359999984502792,0.038133155554533,0.0368773303925991,0.0300656892359257,0.268328070640564,0.00806746818125248,850.873413085938,1,1,1,0.0486238259458687,0.0434633951496195,-0.215751644122259,-0.122637441845892,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2022-05-15,5,2022,0.0399999991059303,0.0443320050835609,0.0415468253195286,0.0360704176127911,0.229040503501892,0.00826158653944731,1660.78210449219,1,1,1,0.0486238259458687,0.043844945176884,-0.0882657993035292,0.0111086900602113,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2022-06-15,6,2022,NA,0.047417651861906,NA,NA,NA,NA,NA,0,0,NA,0.0486238259458687,0.047274064824537,-0.0248062356365266,0.0030373321588063,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2022-07-15,7,2022,0.061999998986721,0.0738373324275017,0.0718985721468925,0.0518426410853863,NA,NA,38390.2734375,1,1,1,0.0486238259458687,0.0520372146533595,0.518542216519578,0.418933217685869,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2022-08-15,8,2022,0.0599999986588955,0.0611984431743622,0.060494776815176,0.0563366524875164,0.086298868060112,0.00486178928986192,705.755859375,1,1,1,0.0486238259458687,0.0520270244666824,0.258610197447078,0.176281822796787,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2022-09-15,9,2022,0.0489999987185001,0.0499430075287819,0.0494342930614948,0.0434118919074535,0.150445312261581,0.00653111562132835,249.067459106445,1,0,1,0.0486238259458687,0.0502832490684731,0.0271303534275926,-0.00676649870472482,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2022-10-15,10,2022,0.0410000011324883,0.0529135689139366,0.0435209199786186,0.0328546836972237,NA,NA,274572.3125,1,1,1,0.0486238259458687,0.0518704885616899,0.0882230652282179,0.020109321912521,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2022-11-15,11,2022,NA,0.0437597818672657,NA,NA,NA,NA,NA,0,0,NA,0.0486238259458687,0.0497184292014156,-0.100034170162134,-0.119847859835046,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2022-12-15,12,2022,NA,0.0444218851625919,NA,NA,NA,NA,NA,0,0,NA,0.0486238259458687,0.0507565389520356,-0.0864173211699686,-0.124804683696613,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2023-01-15,1,2023,0.0399999991059303,0.0434266142547131,0.0410005673766136,0.035444863140583,0.2251877784729,0.00798175018280745,2178.30102539062,1,1,1,0.0486238259458687,0.0517690107226372,-0.106886111696384,-0.161146530549331,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2023-02-15,2,2023,0.0379999987781048,0.0422984324395657,0.0395452678203583,0.0349561907351017,0.210041239857674,0.00734224170446396,2075.69604492188,1,1,1,0.0486238259458687,0.0466685587609256,-0.130088354489935,-0.0936417673352047,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2023-03-15,3,2023,0.0379999987781048,0.0433491803705692,0.0390970334410667,0.0356750674545765,0.215111315250397,0.00767411105334759,5997.0146484375,1,1,1,0.0486238259458687,0.0434717547010492,-0.108478620772697,-0.00281963153599257,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2023-04-15,4,2023,NA,0.0395601019263268,NA,NA,NA,NA,NA,0,0,NA,0.0486238259458687,0.0434633951496195,-0.186404994737196,-0.0898064499990382,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2023-05-15,5,2023,0.0419999994337559,0.0448269918560982,0.043079849332571,0.0384285412728786,0.16650253534317,0.00639844965189695,5184.943359375,1,1,1,0.0486238259458687,0.043844945176884,-0.0780858769525343,0.0223981732729352,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2023-06-15,6,2023,0.0410000011324883,0.0473240651190281,0.0426535531878471,0.038797952234745,0.219756752252579,0.00852611195296049,6642.23486328125,1,1,1,0.0486238259458687,0.047274064824537,-0.0267309452013837,0.00105766861124977,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2023-07-15,7,2023,0.0509999990463257,0.0548675209283829,0.0517998486757278,0.046697411686182,0.174958497285843,0.00817010924220085,6608.4248046875,1,1,1,0.0486238259458687,0.0520372146533595,0.128408138624571,0.0543900417014467,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2023-08-15,8,2023,0.0489999987185001,0.054791621863842,0.0504794158041477,0.0464068204164505,0.18068040907383,0.00838480331003666,7063.2490234375,1,1,1,0.0486238259458687,0.0520270244666824,0.126847194723831,0.0531377188201503,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2023-09-15,9,2023,0.0450000017881393,0.050471443682909,0.0491708666086197,0.0420860201120377,0.199244886636734,0.00838542450219393,6426.73046875,1,1,1,0.0486238259458687,0.0502832490684731,0.0379981974083483,0.00374269001948678,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2023-10-15,10,2023,NA,0.0541782416403294,NA,NA,NA,NA,NA,0,0,NA,0.0486238259458687,0.0518704885616899,0.114232386827071,0.0444906755774024,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2023-11-15,11,2023,0.0450000017881393,0.055440828204155,0.0473648607730865,0.0363401584327221,NA,NA,516691.59375,1,1,1,0.0486238259458687,0.0497184292014156,0.140198804303787,0.115096134263559,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2023-12-15,12,2023,0.0370000004768372,0.0466061942279339,0.0395203270018101,0.0328430905938148,0.419056326150894,0.0137631045654416,4793.2119140625,1,1,1,0.0486238259458687,0.0507565389520356,-0.0414947133156697,-0.0817696558865788,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Saipan",2024-01-15,1,2024,NA,0.04588882625103,NA,NA,NA,NA,NA,0,0,NA,0.0486238259458687,0.0517690107226372,-0.0562481384719405,-0.113585026824474,"Saipan","Mariana","Mariana islands","MARIAN","#01A74F",3
