"island","month","cChl","Chl_max","Chl_IME","Chl_REF","Chl_increase_nearby","area_IME","has_IME","is_primaryIME","keep_IME","data","island_messie","region","region2","REGION","region.col","region.num"
"Futuna (1)","7",0.0540000014007092,0.0565066859126091,0.0546946637332439,0.053346686065197,0.0592351481318474,834.234436035156,1,1,1,"GlobColour","Futuna (1)", , , , , 
"Futuna (1)","8",0.0529999993741512,0.0548593997955322,0.0534370951354504,0.0524667166173458,0.0456038117408752,563.173034667969,1,1,1,"GlobColour","Futuna (1)", , , , , 
"Futuna (1)","9",0.0480000004172325,0.0501220114529133,0.0485465861856937,0.0473789535462856,0.0578961297869682,979.940612792969,1,1,1,"GlobColour","Futuna (1)", , , , , 
"Futuna (1)","10",0.0439999997615814,0.04605433344841,0.044569093734026,0.0434083417057991,0.0609558895230293,1522.39172363281,1,1,1,"GlobColour","Futuna (1)", , , , , 
"Futuna (1)","11",0.0419999994337559,0.0437572821974754,0.0425340309739113,0.0413391217589378,0.0584957413375378,604.796203613281,1,1,1,"GlobColour","Futuna (1)", , , , , 
"Futuna (1)","12",0.0430000014603138,0.044040784239769,0.0435527861118317,0.0427592359483242,0.0299712810665369,250.316772460938,1,1,1,"GlobColour","Futuna (1)", , , , , 
"Espanola (Hood)","1",0.275000005960464,0.310818076133728,0.277920663356781,0.260274469852448,0.194193601608276,172.146560668945,1,1,1,"GlobColour","Espanola (Hood)", , , , , 
"Espanola (Hood)","2",0.287000000476837,0.297241866588593,0.289241194725037,0.257830709218979,0.152856692671776,193.653442382812,1,0,1,"GlobColour","Espanola (Hood)", , , , , 
"Espanola (Hood)","3",0.275999993085861,0.29202938079834,0.279676645994186,0.254835665225983,0.145951747894287,451.865600585938,1,0,1,"GlobColour","Espanola (Hood)", , , , , 
"Espanola (Hood)","4",0.263999998569489,0.268482059240341,0.266259133815765,0.247604221105576,0.0843194350600243,408.835815429688,1,1,1,"GlobColour","Espanola (Hood)", , , , , 
"Espanola (Hood)","5",0.236000001430511,0.236389055848122,0.23624412715435,0.233907446265221,0.010609345510602,43.0389060974121,1,1,1,"GlobColour","Espanola (Hood)", , , , , 
"Espanola (Hood)","6", ,0.249565422534943, , , , ,0,0, ,"GlobColour","Espanola (Hood)", , , , , 
"Espanola (Hood)","7",0.247999995946884,0.251042753458023,0.250400930643082,0.244373336434364,0.0272919442504644,64.5553665161133,1,1,1,"GlobColour","Espanola (Hood)", , , , , 
"Espanola (Hood)","8", ,0.299947082996368, , , , ,0,0, ,"GlobColour","Espanola (Hood)", , , , , 
"Espanola (Hood)","9",0.333999991416931,0.335211724042892,0.337071537971497,0.310897469520569,0.0782066658139229,64.549430847168,1,1,1,"GlobColour","Espanola (Hood)", , , , , 
"Espanola (Hood)","10", ,0.281972259283066, , , , ,0,0, ,"GlobColour","Espanola (Hood)", , , , , 
"Espanola (Hood)","11", ,0.251111060380936, , , , ,0,0, ,"GlobColour","Espanola (Hood)", , , , , 
"Espanola (Hood)","12",0.264999985694885,0.267489969730377,0.266804426908493,0.246641710400581,0.0845284759998322,1118.87377929688,1,0,1,"GlobColour","Espanola (Hood)", , , , , 
"Moala","1",0.118000000715256,0.119340002536774,0.118762902915478,0.0611492320895195,0.951619029045105,366.900909423828,1,0,1,"GlobColour","Moala", , , , , 
"Moala","2",0.111000001430511,0.113444820046425,0.111899875104427,0.0706818029284477,0.605007469654083,305.938079833984,1,0,1,"GlobColour","Moala", , , , , 
"Moala","3",0.103000000119209,0.107821866869926,0.10426464676857,0.0712210536003113,0.513904392719269,2098.97216796875,1,0,1,"GlobColour","Moala", , , , , 
"Moala","4",0.100000001490116,0.104415096342564,0.101169072091579,0.0736081078648567,0.418527036905289,2444.67700195312,1,0,1,"GlobColour","Moala", , , , , 
"Moala","5",0.104999996721745,0.108098261058331,0.106410883367062,0.0803783386945724,0.344868004322052,896.288024902344,1,0,1,"GlobColour","Moala", , , , , 
"Moala","6",0.109999999403954,0.113021783530712,0.111047372221947,0.0863134637475014,0.309433996677399,712.899475097656,1,0,1,"GlobColour","Moala", , , , , 
"Moala","7",0.105999998748302,0.107539944350719,0.107377544045448,0.0950288400053978,0.131655856966972,508.894744873047,1,0,1,"GlobColour","Moala", , , , , 
"Moala","8",0.090999998152256,0.0943688601255417,0.0921413749456406,0.0860898122191429,0.0961675345897675,3600.87963867188,1,0,1,"GlobColour","Moala", , , , , 
"Moala","9",0.0769999995827675,0.0810770317912102,0.0783265084028244,0.0739447772502899,0.0964538231492043,3580.98803710938,1,0,1,"GlobColour","Moala", , , , , 
"Moala","10",0.0750000029802322,0.0784821212291718,0.0760267600417137,0.0665618553757668,0.17908564209938,2908.09448242188,1,0,1,"GlobColour","Moala", , , , , 
"Moala","11", ,0.0750693902373314, , , , ,0,0, ,"GlobColour","Moala", , , , , 
"Moala","12",0.0989999994635582,0.105006478726864,0.101692885160446,0.0575682334601879,0.824035108089447,8959.8427734375,1,0,1,"GlobColour","Moala", , , , , 
"Pinta (Abingdon)","1",0.28600001335144,0.354774534702301,0.301235765218735,0.238548547029495,0.487221509218216,1463.60302734375,1,0,1,"GlobColour","Pinta (Abingdon)", , , , , 
"Pinta (Abingdon)","2",0.273999989032745,0.358107537031174,0.29538232088089,0.248636230826378,0.440287053585052,3314.57421875,1,0,1,"GlobColour","Pinta (Abingdon)", , , , , 
"Pinta (Abingdon)","3",0.307000011205673,0.434817969799042,0.33431950211525,0.266986161470413,0.628616094589233,6930.39990234375,1,0,1,"GlobColour","Pinta (Abingdon)", , , , , 
"Pinta (Abingdon)","4",0.273000001907349,0.352072536945343,0.291038781404495,0.250138968229294,0.407507836818695,4132.4892578125,1,0,1,"GlobColour","Pinta (Abingdon)", , , , , 
"Pinta (Abingdon)","5",0.273999989032745,0.305902391672134,0.284362614154816,0.230836853384972,0.325188726186752,860.935791015625,1,0,1,"GlobColour","Pinta (Abingdon)", , , , , 
"Pinta (Abingdon)","6",0.273999989032745,0.307711988687515,0.284188121557236,0.241580829024315,0.273743450641632,817.893981933594,1,0,1,"GlobColour","Pinta (Abingdon)", , , , , 
"Pinta (Abingdon)","7",0.270999997854233,0.290663182735443,0.275711178779602,0.243396505713463,0.19419626891613,1097.68969726562,1,0,1,"GlobColour","Pinta (Abingdon)", , , , , 
"Pinta (Abingdon)","8",0.314999997615814,0.327402144670486,0.32855150103569,0.283945113420486,0.153047308325768,387.430725097656,1,0,1,"GlobColour","Pinta (Abingdon)", , , , , 
"Pinta (Abingdon)","9", ,0.344044953584671, , , , ,0,0, ,"GlobColour","Pinta (Abingdon)", , , , , 
"Pinta (Abingdon)","10", ,0.295089304447174, , , , ,0,0, ,"GlobColour","Pinta (Abingdon)", , , , , 
"Pinta (Abingdon)","11", ,0.293125867843628, , , , ,0,0, ,"GlobColour","Pinta (Abingdon)", , , , , 
"Pinta (Abingdon)","12",0.266999989748001,0.318043202161789,0.278271973133087,0.227840408682823,0.395903348922729,1700.36572265625,1,0,1,"GlobColour","Pinta (Abingdon)", , , , , 
"Lakeba","1",0.101000003516674,0.109249606728554,0.103240825235844,0.0607922896742821,0.797096371650696,979.136413574219,1,0,1,"GlobColour","Lakeba", , , , , 
"Lakeba","2",0.100000001490116,0.113947279751301,0.104395918548107,0.069747619330883,0.633708477020264,1287.14758300781,1,0,1,"GlobColour","Lakeba", , , , , 
"Lakeba","3",0.0989999994635582,0.114984959363937,0.103717602789402,0.0722329914569855,0.591862082481384,1470.13513183594,1,0,1,"GlobColour","Lakeba", , , , , 
"Lakeba","4",0.0900000035762787,0.110585257411003,0.0951549038290977,0.0725603848695755,0.524044573307037,4629.62353515625,1,0,1,"GlobColour","Lakeba", , , , , 
"Lakeba","5",0.096000000834465,0.120475940406322,0.101484045386314,0.0776697620749474,0.551130592823029,5950.02587890625,1,0,1,"GlobColour","Lakeba", , , , , 
"Lakeba","6",0.101999998092651,0.125707030296326,0.107615239918232,0.0812233686447144,0.547670722007751,4420.94384765625,1,0,1,"GlobColour","Lakeba", , , , , 
"Lakeba","7",0.101999998092651,0.120556846261024,0.106649518013,0.0884750485420227,0.36260849237442,3825.53369140625,1,0,1,"GlobColour","Lakeba", , , , , 
"Lakeba","8",0.0890000015497208,0.152536079287529,0.091770239174366,0.0825748443603516,0.84724634885788,15537.6162109375,1,1,1,"GlobColour","Lakeba", , , , , 
"Lakeba","9",0.0780000016093254,0.0925869271159172,0.0820679217576981,0.0740307942032814,0.250654250383377,3421.83129882812,1,1,1,"GlobColour","Lakeba", , , , , 
"Lakeba","10",0.0729999989271164,0.0890728682279587,0.0752563923597336,0.0624156072735786,0.427092880010605,8306.216796875,1,0,1,"GlobColour","Lakeba", , , , , 
"Lakeba","11",0.0729999989271164,0.0871921703219414,0.0760720893740654,0.0563266612589359,0.547973334789276,5329.76953125,1,0,1,"GlobColour","Lakeba", , , , , 
"Lakeba","12",0.0930000022053719,0.103878609836102,0.0962465927004814,0.0621812641620636,0.670577347278595,2136.51635742188,1,0,1,"GlobColour","Lakeba", , , , , 
"Niau (Greig)","1", ,0.0616305023431778, , , , ,0,0, ,"GlobColour","Niau (Greig)", , , , , 
"Niau (Greig)","2", ,0.0599181316792965, , , , ,0,0, ,"GlobColour","Niau (Greig)", , , , , 
"Niau (Greig)","3", ,0.0574455931782722, , , , ,0,0, ,"GlobColour","Niau (Greig)", , , , , 
"Niau (Greig)","4", ,0.0600144974887371, , , , ,0,0, ,"GlobColour","Niau (Greig)", , , , , 
"Niau (Greig)","5",0.0640000030398369,0.0664637461304665,0.0683388113975525,0.0526245459914207,0.262979984283447,4554.1357421875,1,0,1,"GlobColour","Niau (Greig)", , , , , 
"Niau (Greig)","6",0.0719999969005585,0.0747654363512993,0.0761433690786362,0.0612289048731327,0.221080809831619,4987.68310546875,1,0,1,"GlobColour","Niau (Greig)", , , , , 
"Niau (Greig)","7",0.0799999982118607,0.0815862566232681,0.0841167271137238,0.0689303427934647,0.183604449033737,3085.380859375,1,0,1,"GlobColour","Niau (Greig)", , , , , 
"Niau (Greig)","8", ,0.0789059698581696, , , , ,0,0, ,"GlobColour","Niau (Greig)", , , , , 
"Niau (Greig)","9", ,0.0705566257238388, , , , ,0,0, ,"GlobColour","Niau (Greig)", , , , , 
"Niau (Greig)","10", ,0.068151518702507, , , , ,0,0, ,"GlobColour","Niau (Greig)", , , , , 
"Niau (Greig)","11", ,0.066927969455719, , , , ,0,0, ,"GlobColour","Niau (Greig)", , , , , 
"Niau (Greig)","12", ,0.0643895789980888, , , , ,0,0, ,"GlobColour","Niau (Greig)", , , , , 
"Tofua","1",0.0930000022053719,0.113961189985275,0.103654496371746,0.0570650435984135,0.997040331363678,33190.00390625,1,0,1,"GlobColour","Tofua", , , , , 
"Tofua","2",0.0869999974966049,0.0982904434204102,0.0936557203531265,0.0689342617988586,0.425857692956924,22073.662109375,1,0,1,"GlobColour","Tofua", , , , , 
"Tofua","3",0.0890000015497208,0.102202139794827,0.0944931507110596,0.0707606449723244,0.444335967302322,19794.20703125,1,0,1,"GlobColour","Tofua", , , , , 
"Tofua","4",0.0879999995231628,0.103197813034058,0.0951194912195206,0.0707962065935135,0.457674235105515,11768.3271484375,1,0,1,"GlobColour","Tofua", , , , , 
"Tofua","5",0.096000000834465,0.111385762691498,0.104580581188202,0.0779530853033066,0.428882032632828,13567.3271484375,1,0,1,"GlobColour","Tofua", , , , , 
"Tofua","6",0.103000000119209,0.119275011122227,0.110340490937233,0.0828487202525139,0.439672321081161,23772.873046875,1,0,1,"GlobColour","Tofua", , , , , 
"Tofua","7",0.104000002145767,0.121661022305489,0.11004801094532,0.0890621095895767,0.36602446436882,21853.158203125,1,0,1,"GlobColour","Tofua", , , , , 
"Tofua","8", ,0.106968775391579, , , , ,0,0, ,"GlobColour","Tofua", , , , , 
"Tofua","9", ,0.0941566750407219, , , , ,0,0, ,"GlobColour","Tofua", , , , , 
"Tofua","10",0.0719999969005585,0.089350625872612,0.0762387737631798,0.0623682215809822,0.432630658149719,93413.9921875,1,0,1,"GlobColour","Tofua", , , , , 
"Tofua","11",0.0769999995827675,0.0910692363977432,0.0825769156217575,0.0545286238193512,0.670118033885956,62389.08203125,1,0,1,"GlobColour","Tofua", , , , , 
"Tofua","12",0.0850000008940697,0.103294938802719,0.0933592021465302,0.0586508885025978,0.761182904243469,23890.86328125,1,0,1,"GlobColour","Tofua", , , , , 
"Vanua Balavu","1",0.0939999967813492,0.101815484464169,0.096703514456749,0.0612216964364052,0.663062155246735,328.559600830078,1,0,1,"GlobColour","Vanua Balavu", , , , , 
"Vanua Balavu","2",0.101000003516674,0.109949804842472,0.103635512292385,0.0709847807884216,0.548920750617981,513.428955078125,1,0,1,"GlobColour","Vanua Balavu", , , , , 
"Vanua Balavu","3",0.101999998092651,0.118318684399128,0.104182198643684,0.0712673291563988,0.66020941734314,1457.45031738281,1,0,1,"GlobColour","Vanua Balavu", , , , , 
"Vanua Balavu","4",0.090999998152256,0.107798382639885,0.0942008271813393,0.0733543261885643,0.469557225704193,1293.45422363281,1,0,1,"GlobColour","Vanua Balavu", , , , , 
"Vanua Balavu","5",0.096000000834465,0.111711353063583,0.0997957959771156,0.079758994281292,0.400611340999603,1007.20269775391,1,0,1,"GlobColour","Vanua Balavu", , , , , 
"Vanua Balavu","6",0.0989999994635582,0.114431165158749,0.102575071156025,0.0815098062157631,0.403894543647766,779.932006835938,1,0,1,"GlobColour","Vanua Balavu", , , , , 
"Vanua Balavu","7",0.0930000022053719,0.105332925915718,0.0962579548358917,0.0871312543749809,0.208899483084679,513.133361816406,1,1,1,"GlobColour","Vanua Balavu", , , , , 
"Vanua Balavu","8",0.0879999995231628,0.0925312787294388,0.0905795842409134,0.0773599445819855,0.196113556623459,123.176872253418,1,1,1,"GlobColour","Vanua Balavu", , , , , 
"Vanua Balavu","9",0.0759999975562096,0.080614760518074,0.0785567462444305,0.0683127641677856,0.180083408951759,123.176872253418,1,1,1,"GlobColour","Vanua Balavu", , , , , 
"Vanua Balavu","10",0.0719999969005585,0.0751356557011604,0.0736347138881683,0.0628258064389229,0.195936113595963,123.176872253418,1,0,1,"GlobColour","Vanua Balavu", , , , , 
"Vanua Balavu","11",0.068000003695488,0.0759090334177017,0.0707053989171982,0.0564007200300694,0.345887750387192,369.394592285156,1,0,1,"GlobColour","Vanua Balavu", , , , , 
"Vanua Balavu","12",0.0850000008940697,0.0874945521354675,0.0861281082034111,0.0619052723050117,0.413361966609955,61.5945510864258,1,0,1,"GlobColour","Vanua Balavu", , , , , 
"Niuafo’ou","1", ,0.0488070771098137, , , , ,0,0, ,"GlobColour","Niuafo’ou", , , , , 
"Niuafo’ou","2",0.0529999993741512,0.0545063652098179,0.0538258999586105,0.051024604588747,0.0682368651032448,41.4466133117676,1,1,1,"GlobColour","Niuafo’ou", , , , , 
"Niuafo’ou","3", ,0.0549123287200928, , , , ,0,0, ,"GlobColour","Niuafo’ou", , , , , 
"Niuafo’ou","4", ,0.0581942982971668, , , , ,0,0, ,"GlobColour","Niuafo’ou", , , , , 
"Niuafo’ou","5",0.0549999997019768,0.0558179952204227,0.0553423576056957,0.0546415895223618,0.0215295385569334,497.388763427734,1,1,1,"GlobColour","Niuafo’ou", , , , , 
"Niuafo’ou","6",0.0570000000298023,0.0570847168564796,0.0571754314005375,0.0562784187495708,0.0143269551917911,82.8616333007812,1,1,1,"GlobColour","Niuafo’ou", , , , , 
"Niuafo’ou","7",0.0579999983310699,0.0583716332912445,0.0581999197602272,0.0573757439851761,0.0173573009669781,186.485565185547,1,1,1,"GlobColour","Niuafo’ou", , , , , 
"Niuafo’ou","8", ,0.0536368824541569, , , , ,0,0, ,"GlobColour","Niuafo’ou", , , , , 
"Niuafo’ou","9",0.0500000007450581,0.0506746098399162,0.050183366984129,0.0496574379503727,0.0204837918281555,352.242218017578,1,1,1,"GlobColour","Niuafo’ou", , , , , 
"Niuafo’ou","10", ,0.0490104258060455, , , , ,0,0, ,"GlobColour","Niuafo’ou", , , , , 
"Niuafo’ou","11",0.0469999983906746,0.0473873987793922,0.0472814403474331,0.0460339263081551,0.0294015966355801,124.295974731445,1,1,1,"GlobColour","Niuafo’ou", , , , , 
"Niuafo’ou","12", ,0.0473711863160133, , , , ,0,0, ,"GlobColour","Niuafo’ou", , , , , 
"Mangaia","1",0.025000000372529,0.0255254246294498,0.0253326501697302,0.0245465394109488,0.0398786924779415,319.527160644531,1,1,1,"GlobColour","Mangaia", , , , , 
"Mangaia","2",0.0270000007003546,0.0276206247508526,0.0272406935691833,0.0268217939883471,0.0297829024493694,718.82763671875,1,1,1,"GlobColour","Mangaia", , , , , 
"Mangaia","3",0.028999999165535,0.030297277495265,0.029295252636075,0.0282333008944988,0.0731043517589569,2814.3154296875,1,1,1,"GlobColour","Mangaia", , , , , 
"Mangaia","4",0.0320000015199184,0.0330116376280785,0.0322759039700031,0.0312858745455742,0.055161077529192,1518.64721679688,1,1,1,"GlobColour","Mangaia", , , , , 
"Mangaia","5",0.0370000004768372,0.0375669524073601,0.0372537150979042,0.0367353856563568,0.0226367637515068,179.78239440918,1,1,1,"GlobColour","Mangaia", , , , , 
"Mangaia","6", ,0.0419047847390175, , , , ,0,0, ,"GlobColour","Mangaia", , , , , 
"Mangaia","7", ,0.044540636241436, , , , ,0,0, ,"GlobColour","Mangaia", , , , , 
"Mangaia","8", ,0.0437764935195446, , , , ,0,0, ,"GlobColour","Mangaia", , , , , 
"Mangaia","9", ,0.0368559509515762, , , , ,0,0, ,"GlobColour","Mangaia", , , , , 
"Mangaia","10",0.0309999994933605,0.0310947149991989,0.0310500264167786,0.0301162656396627,0.0324890427291393,39.9271430969238,1,1,1,"GlobColour","Mangaia", , , , , 
"Mangaia","11", ,0.0267351437360048, , , , ,0,0, ,"GlobColour","Mangaia", , , , , 
"Mangaia","12",0.025000000372529,0.0250946637243032,0.0250385887920856,0.0247334036976099,0.0146061377599835,59.8760948181152,1,1,1,"GlobColour","Mangaia", , , , , 
"Huahine  Fare","1", ,0.0524152554571629, , , , ,0,0, ,"GlobColour","Huahine  Fare", , , , , 
"Huahine  Fare","2", ,0.0534735433757305, , , , ,0,0, ,"GlobColour","Huahine  Fare", , , , , 
"Huahine  Fare","3", ,0.0549290888011456, , , , ,0,0, ,"GlobColour","Huahine  Fare", , , , , 
"Huahine  Fare","4", ,0.0577664263546467, , , , ,0,0, ,"GlobColour","Huahine  Fare", , , , , 
"Huahine  Fare","5", ,0.0623956769704819, , , , ,0,0, ,"GlobColour","Huahine  Fare", , , , , 
"Huahine  Fare","6", ,0.0685480237007141, , , , ,0,0, ,"GlobColour","Huahine  Fare", , , , , 
"Huahine  Fare","7", ,0.0720491036772728, , , , ,0,0, ,"GlobColour","Huahine  Fare", , , , , 
"Huahine  Fare","8", ,0.0687545165419579, , , , ,0,0, ,"GlobColour","Huahine  Fare", , , , , 
"Huahine  Fare","9", ,0.0594171248376369, , , , ,0,0, ,"GlobColour","Huahine  Fare", , , , , 
"Huahine  Fare","10", ,0.054628312587738, , , , ,0,0, ,"GlobColour","Huahine  Fare", , , , , 
"Huahine  Fare","11", ,0.0554358325898647, , , , ,0,0, ,"GlobColour","Huahine  Fare", , , , , 
"Huahine  Fare","12", ,0.0548639297485352, , , , ,0,0, ,"GlobColour","Huahine  Fare", , , , , 
"Hiu (Hiw)","1", ,0.0688421204686165, , , , ,0,0, ,"GlobColour","Hiu (Hiw)", , , , , 
"Hiu (Hiw)","2",0.0869999974966049,0.0877311751246452,0.087528795003891,0.0710811093449593,0.234240427613258,104.704177856445,1,0,1,"GlobColour","Hiu (Hiw)", , , , , 
"Hiu (Hiw)","3",0.0790000036358833,0.103502310812473,0.0904038920998573,0.0752763599157333,0.374964386224747,843275.9375,1,0,1,"GlobColour","Hiu (Hiw)", , , , , 
"Hiu (Hiw)","4",0.0750000029802322,0.0751578807830811,0.0751168876886368,0.0735994949936867,0.0211738385260105,83.7631454467773,1,1,1,"GlobColour","Hiu (Hiw)", , , , , 
"Hiu (Hiw)","5",0.0810000002384186,0.0829259753227234,0.0817191004753113,0.0786829590797424,0.053925409913063,1067.45812988281,1,1,1,"GlobColour","Hiu (Hiw)", , , , , 
"Hiu (Hiw)","6",0.0900000035762787,0.0942847207188606,0.0910428166389465,0.0882798507809639,0.0680208802223206,775.075378417969,1,1,1,"GlobColour","Hiu (Hiw)", , , , , 
"Hiu (Hiw)","7",0.0890000015497208,0.0915271788835526,0.0898415669798851,0.0853642374277115,0.0721957832574844,837.052795410156,1,1,1,"GlobColour","Hiu (Hiw)", , , , , 
"Hiu (Hiw)","8",0.0740000009536743,0.0789121612906456,0.0752884447574615,0.0721363872289658,0.0939300358295441,2890.91430664062,1,1,1,"GlobColour","Hiu (Hiw)", , , , , 
"Hiu (Hiw)","9",0.0599999986588955,0.064223475754261,0.0613992810249329,0.0578455552458763,0.110257737338543,2239.90771484375,1,1,1,"GlobColour","Hiu (Hiw)", , , , , 
"Hiu (Hiw)","10",0.0500000007450581,0.0535072274506092,0.0509617887437344,0.0481087863445282,0.112213179469109,1465.74084472656,1,1,1,"GlobColour","Hiu (Hiw)", , , , , 
"Hiu (Hiw)","11",0.0480000004172325,0.0500994324684143,0.0488147214055061,0.0464839674532413,0.0777787417173386,2052.36083984375,1,1,1,"GlobColour","Hiu (Hiw)", , , , , 
"Hiu (Hiw)","12",0.0500000007450581,0.050635814666748,0.0502828359603882,0.0485108681023121,0.0438034720718861,167.493423461914,1,1,1,"GlobColour","Hiu (Hiw)", , , , , 
"Pagan","1", ,0.0548325404524803, , , , ,0,0, ,"GlobColour","Pagan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Pagan","2", ,0.0521214008331299, , , , ,0,0, ,"GlobColour","Pagan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Pagan","3", ,0.0471261292695999, , , , ,0,0, ,"GlobColour","Pagan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Pagan","4",0.0439999997615814,0.044399905949831,0.0442699901759624,0.0430447421967983,0.031482670456171,81.7901840209961,1,1,1,"GlobColour","Pagan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Pagan","5",0.0439999997615814,0.0446329265832901,0.044180054217577,0.0434339083731174,0.0276055820286274,163.567520141602,1,1,1,"GlobColour","Pagan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Pagan","6",0.0469999983906746,0.0483074560761452,0.0474408976733685,0.0455438084900379,0.0606810376048088,9587.349609375,1,0,1,"GlobColour","Pagan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Pagan","7",0.0509999990463257,0.0544716641306877,0.0521408021450043,0.0482279695570469,0.129462063312531,7932.7236328125,1,0,1,"GlobColour","Pagan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Pagan","8", ,0.0465353578329086, , , , ,0,0, ,"GlobColour","Pagan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Pagan","9",0.0439999997615814,0.0448176935315132,0.0443744845688343,0.0434594079852104,0.031254205852747,593.5244140625,1,1,1,"GlobColour","Pagan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Pagan","10",0.0450000017881393,0.0459823198616505,0.045291505753994,0.0446549952030182,0.0297240186482668,674.96435546875,1,1,1,"GlobColour","Pagan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Pagan","11",0.046000000089407,0.0472244024276733,0.0463120341300964,0.0455844216048717,0.0359767600893974,654.307312011719,1,1,1,"GlobColour","Pagan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Pagan","12",0.0500000007450581,0.050448153167963,0.0502497889101505,0.0492566972970963,0.0241886656731367,81.8067092895508,1,1,1,"GlobColour","Pagan","Mariana","Mariana islands","MARIAN","#01A74F",3
"Tau","1",0.0430000014603138,0.0442363731563091,0.0435634031891823,0.0415244922041893,0.0653079822659492,312.930267333984,1,1,1,"GlobColour","Ta’u","Samoa","Samoa","SAMOA","#FEE053",5
"Tau","2",0.0439999997615814,0.0452833957970142,0.044442780315876,0.043174646794796,0.048842329531908,563.419799804688,1,1,1,"GlobColour","Ta’u","Samoa","Samoa","SAMOA","#FEE053",5
"Tau","3",0.0469999983906746,0.0486437119543552,0.0474704653024673,0.0461189337074757,0.0547449477016926,667.475952148438,1,1,1,"GlobColour","Ta’u","Samoa","Samoa","SAMOA","#FEE053",5
"Tau","4",0.0509999990463257,0.0518503710627556,0.0512979850172997,0.0500421561300755,0.0361338295042515,62.5787315368652,1,1,1,"GlobColour","Ta’u","Samoa","Samoa","SAMOA","#FEE053",5
"Tau","5",0.0540000014007092,0.0549195855855942,0.054387204349041,0.053547415882349,0.0256252940744162,62.5787315368652,1,1,1,"GlobColour","Ta’u","Samoa","Samoa","SAMOA","#FEE053",5
"Tau","6",0.0549999997019768,0.0563567988574505,0.0554839558899403,0.053427092730999,0.0548355355858803,166.840591430664,1,1,1,"GlobColour","Ta’u","Samoa","Samoa","SAMOA","#FEE053",5
"Tau","7",0.0509999990463257,0.0523438788950443,0.0516645200550556,0.0498107075691223,0.0508559979498386,125.15746307373,1,1,1,"GlobColour","Ta’u","Samoa","Samoa","SAMOA","#FEE053",5
"Tau","8",0.0450000017881393,0.0463614091277122,0.04571932554245,0.0446429811418056,0.0384926721453667,83.4395980834961,1,1,1,"GlobColour","Ta’u","Samoa","Samoa","SAMOA","#FEE053",5
"Tau","9",0.0399999991059303,0.0417297556996346,0.0404959842562675,0.0391739010810852,0.0652438402175903,604.8974609375,1,1,1,"GlobColour","Ta’u","Samoa","Samoa","SAMOA","#FEE053",5
"Tau","10",0.0390000008046627,0.0396588332951069,0.0393079407513142,0.0386150404810905,0.0270307417958975,250.445388793945,1,1,1,"GlobColour","Ta’u","Samoa","Samoa","SAMOA","#FEE053",5
"Tau","11",0.0390000008046627,0.0396801754832268,0.0393368788063526,0.0379545204341412,0.0454663410782814,125.174827575684,1,1,1,"GlobColour","Ta’u","Samoa","Samoa","SAMOA","#FEE053",5
"Tau","12",0.0399999991059303,0.0419269092381001,0.0405223444104195,0.0394380278885365,0.0631086528301239,771.970520019531,1,1,1,"GlobColour","Ta’u","Samoa","Samoa","SAMOA","#FEE053",5
"Rotuma","1",0.0410000011324883,0.0450259782373905,0.0422465614974499,0.0403607562184334,0.11558809876442,567.202819824219,1,1,1,"GlobColour","Rotuma", , , , , 
"Rotuma","2",0.0430000014603138,0.0479710884392262,0.044163916260004,0.0420702286064625,0.140262126922607,1575.73278808594,1,1,1,"GlobColour","Rotuma", , , , , 
"Rotuma","3",0.046000000089407,0.0508059784770012,0.0472006648778915,0.0453359223902225,0.120656080543995,2016.73107910156,1,1,1,"GlobColour","Rotuma", , , , , 
"Rotuma","4",0.0489999987185001,0.0546904392540455,0.0504678077995777,0.0481895096600056,0.134903386235237,1428.49462890625,1,1,1,"GlobColour","Rotuma", , , , , 
"Rotuma","5",0.0509999990463257,0.0568488948047161,0.0524670369923115,0.0502472370862961,0.131383508443832,1575.64538574219,1,1,1,"GlobColour","Rotuma", , , , , 
"Rotuma","6",0.0570000000298023,0.0652473121881485,0.0585247278213501,0.0562153086066246,0.160668030381203,2269.82348632812,1,1,1,"GlobColour","Rotuma", , , , , 
"Rotuma","7",0.061999998986721,0.0684288069605827,0.0637270733714104,0.0611003935337067,0.119940556585789,1302.35192871094,1,1,1,"GlobColour","Rotuma", , , , , 
"Rotuma","8",0.0599999986588955,0.064213290810585,0.0614286623895168,0.0584159158170223,0.0992430448532104,504.10595703125,1,1,1,"GlobColour","Rotuma", , , , , 
"Rotuma","9",0.0529999993741512,0.0578786097466946,0.0542940385639668,0.051399078220129,0.126063227653503,1071.13854980469,1,1,1,"GlobColour","Rotuma", , , , , 
"Rotuma","10",0.046000000089407,0.0508104600012302,0.0471268408000469,0.044955663383007,0.130234867334366,1344.36901855469,1,1,1,"GlobColour","Rotuma", , , , , 
