"island","island_messie","lon","lat","type","chl_island","cv_chl","chl_ime","chl_no_ime","months_ime","cv_ime","median_ime_percent","median_chl_percent","max_ime_percent","total_ime_chl_tCm","total_increase_chl_tCm","lat_neg","ime_diff"
"Unea (Ball)","Unea (Ball)",149.14,-4.89,"Island",0.199434178570906,38.7872529962525,0.180618482331435,0.218249874810378,6,73.7598965415345,8.94682724028826,12.0798420161009,163.982999324799,0.245707331097495,0.0169161675567061,-4.89,-17.2423432140056
"Utirik (Utrik)","Utirik (Utrik)",169.82,11.27,"Island",0.0478079359357556,9.0313642088984,0.0478079359357556, ,12,28.4254744073038,16.1890111863613,16.1890111863613,26.7465800046921,1.26371367855206,0.0513810487275661,-11.27, 
"Utupua","Utupua",166.54,-11.26,"Island",0.113175099094709,19.7738657095764,0.114639806561172,0.110245684161782,8,33.6908037120248,25.7332473993301,25.7332473993301,59.3143045902252,1.67523789317025,0.0913819381011942,-11.26,3.98575457424846
"Uvea (Wallis)","Uvea (Wallis)",183.79,-13.29,"Island",0.0667150560766459,12.2371980454793,0.0676573492586613,0.0620035901665688,10,25.6656513604597,20.2865742146969,22.5695423781872,35.9340727329254,2.42556066328268,0.103053924771041,-13.29,9.11843826608111
"Vahitahi (Cook’s lagoon)","Vahitahi (Cook’s lagoon)",221.2,-18.76,"Island",0.045774414204061,17.3475777899373,0.0428571403026581,0.048691688105464,6,53.8419439700924,6.76333792507648,6.76333792507648,14.3880009651184,0.028092323014233,0.00109328957891032,-18.76,-11.9826361126945
"Vairaatea (Egmont)","Vairaatea (Egmont)",220.75,-19.35,"Island",0.0421416486303012,21.3963492855789,0.041862635740212,0.0425322666764259,7,49.4265596608776,6.13808557391167,6.13808557391167,12.8726035356522,0.100340246744568,0.00321385917710799,-19.35,-1.57440688808869
"Vaitupu","Vaitupu",178.69,-7.47,"Island",0.0853092254449924,12.1046617585103,0.0850712372498079,0.0879270955920219,11,56.0755956859864,7.8014113008976,7.90646895766258,23.7468183040619,0.836161744738185,0.0317438654552176,-7.47,-3.24798439318993
"Vanavana (Barrow)","Vanavana (Barrow)",220.86,-20.77,"Island",0.0359718857022623,26.3286004154013,0.0380305829457939,0.0349425370804965,4,50.8671416056089,5.65020199865103,5.65020199865103,11.5570768713951,0.0440841678443469,0.00138959125341231,-20.77,8.8374975697484
"Vanua Balavu","Vanua Balavu",181.05,-17.22,"Island",0.120950998738408,15.8700667685689,0.119998078048229,0.12163165637425,5,72.2315835940938,32.6465547084808,85.9296292066574,134.950697422028,0.242621546499494,0.0158141966476192,-17.22,-1.34305358877506
"Vanua Lava","Vanua Lava",167.47,-13.81,"Island",0.0918062118192514,22.2717580761168,0.0878940358757973,0.111367091536522,10,34.9075529443929,20.3516781330109,22.6555593311787,53.578382730484,1.04341385263571,0.0774066229834389,-13.81,-21.0771919575783
"Vanua Vatu","Vanua Vatu",180.73,-18.37,"Island",0.104492589210471,17.6528144402758,0.0768178254365921,0.107008476826278,1, ,10.5249725282192,48.2647985219955,126.85444355011,0.0456284072154849,0.00158261373991718,-18.37,-28.2133269111927
"Vatoa","Vatoa",181.76,-19.82,"Island",0.148260489106178,16.6554191280056,0.137938145548105,0.150324957817793,2,4.77818841831476,48.3779639005661,91.0168826580048,198.532152175903,2.03276467384851,0.0357272855615665,-19.82,-8.24002377882026
"Vatulele","Vatulele",177.63,-18.53,"Island",0.187993901471297,21.3431424451877, ,0.187993901471297,0, , ,158.120912313461,280.79514503479,0,0,-18.53, 
"Viti Levu & Senia","Viti Levu & Senia",178.01,-17.81,"Island",0.350590832531452,11.769057534527,0.35417790575461,0.311133027076721,11,21.8113033210145,471.224212646484,464.776039123535,638.376998901367,641.184632340825,161.005558290582,-17.81,13.8348792740907
"Vostok","Vostok",207.62,-10.1,"Island",0.104402444635828,14.3561550143103,0.112655525760991,0.0928481310606003,7,54.7734602341567,10.7400648295879,10.7400648295879,17.6097631454468,0.195568966401896,0.0102447594364722,-10.1,21.3331108274684
"Vot Tande","Vot Tande",167.64,-13.25,"Island",0.0785275002320607,23.5176454828364,0.0781318281184543,0.0828798934817314,11,40.58234567097,9.29606333374977,8.36997665464878,19.1698789596558,0.173001759105678,0.00718353438399667,-13.25,-5.72885070650298
"Wake","Wake Island",166.65,19.29,"Island",0.0502373470614354,8.27511695694426,0.0502394787967205,0.0502266883850098,10,60.5287632393854,6.51439502835274,6.51439502835274,17.525951564312,6.99089127952005,0.360823909898902,-19.29,0.0254653693524374
"Walpole","Walpole",168.95,-22.59,"Island",0.122873664523164,24.2549278243257,0.132569196323554,0.119641820589701,3,63.8197075881867,5.30667379498482,31.1704039573669,55.368971824646,0.622035073434209,0.0116236283892558,-22.59,10.8050643747602
"Wenman (Wolf)","Wenman (Wolf)",268.18,1.38,"Island",0.288473463306824,17.4934179199409,0.304835915565491,0.280292237177491,4,76.8422872996858,13.6017236858606,19.852427393198,39.8856371641159,0.135762646120475,0.017246349956753,-1.38,8.75646026987811
"West Fayu","West Fayu",146.74,8.09,"Island",0.0696146929015716,16.1724640350898,0.0802922081202269,0.064275935292244,4,55.7980672922051,6.03437889367342,14.9310857057571,31.1079174280167,0.196905536016885,0.00397018645551793,-8.09,24.917992643999
"Wiakau","Wiakau",151.89,-9.27,"Island",0.256189092993736,14.8910972029514,0.256189092993736, ,12,18.7508380136139,91.7539715766907,91.7539715766907,107.380783557892,8.3461704938269,0.573429781745942,-9.27, 
"Woleai","Woleai",143.91,7.37,"Island",0.0787273595730464,23.8386009868965,0.0750964651150363,0.0838106118142605,7,26.2309926088881,13.370206952095,13.3931115269661,24.0629732608795,0.828320341920137,0.0304138072864603,-7.37,-10.3974264243964
"Woodlark (Muyua)","Woodlark (Muyua)",152.78,-9.11,"Island",0.210307143628597,14.5022071961818,0.198464504310063,0.226886838674545,7,38.5224823085994,46.0562288761139,57.4830263853073,86.4021956920624,2.02776694330409,0.259228763789444,-9.11,-12.5270970015376
"Wotho","Wotho",165.99,10.09,"Island",0.049244732906421,4.68703668482413,0.0489300431852991,0.0527063198387623,11,30.3728315780376,13.6532083153725,13.6532083153725,16.9478505849838,0.347583449013303,0.0143249769577476,-10.09,-7.16475114372521
"Wuvulu (Maty)","Wuvulu (Maty)",142.85,-1.73,"Island",0.201499662051598,31.9472448016613,0.210931877791882,0.154338583350182,10,63.4390973213306,20.2500350773335,20.2500350773335,56.6055715084076,0.723871638927636,0.0464494180494002,-1.73,36.6682738776307
"Yap & Gagil-Tomil","Yap & Gagil-Tomil",138.09,9.51,"Island",0.077019052579999,19.9394004255634,0.077019052579999, ,12,24.5862670275953,29.6099066734314,29.6099066734314,40.9819215536118,1.882260853046,0.0843126565919065,-9.51, 
"a) Mili-Nadikdik (Knox )","a) Mili-Nadikdik (Knox Atoll)",172.16,5.89,"Island",0.100531802823146,25.1091494650547,0.100531802823146, ,12,26.4341639415473,28.7106111645699,28.7106111645699,38.0450159311295,3.5356256964705,0.317048989537839,-5.89, 
"island101","island101",127.95,26.49,"Island",0.182019541660945,30.4127326577737,0.174798775802959,0.261447966098785,11,34.709908892734,36.8873804807663,36.8870690464973,72.6048350334167,10.4140325370905,1.28521710406279,-26.49,-33.1420403029973
"island10393","island10393",136.09,20.42,"Island",0.0731916315853596,22.7456719775439,0.0739794373512268,0.06452576816082,11,29.5172729871421,20.9082469344139,20.9082469344139,31.9657772779465,0.329454124441113,0.00588348217429365,-20.42,14.6509982908612
"island10575","island10575",158.85,-21.4,"Island",0.155488689119617,26.3927977253362,0.155488689119617, ,12,36.5474673298892,71.6054439544678,71.6054439544678,115.970003604889,13.5443101173316,0.793875240614216,-21.4, 
"island10719","island10719",184.58,-20.32,"Island",0.119767767066757,13.8264264428857, ,0.119767767066757,0, , ,49.4621068239212,144.834077358246,0,0,-20.32, 
"island10830","island10830",148.44,-17.73,"Island",0.117376875753204,18.9548174299191,0.1139395582405,0.155187368392944,11,38.6990792930901,40.4292702674866,38.2643714547157,56.5511465072632,1.59848839667037,0.0739951918088559,-17.73,-26.579360536614
"island11153","island11153",150,-16.94,"Island",0.114089135080576,23.5326146596371,0.121485784649849,0.112609805166721,2,33.9400495996624,29.858173429966,36.5980818867683,54.0820419788361,1.39879571822656,0.10212401270579,-16.94,7.88206628187174
"island12042","island12042",147.88,-16.48,"Island",0.100915384168426,22.3192993836617,0.100915384168426, ,12,22.3306688906235,15.7883554697037,15.7883554697037,18.6787575483322,1.09505715391805,0.0325104866037572,-16.48, 
"island122","island122",126.78,4.27,"Island",0.123305581510067,13.037308055661,0.123305581510067, ,12,28.0735127821521,44.3262487649918,44.3262487649918,69.1061019897461,1.48788669663479,0.275092530550644,-4.27, 
"island126","island126",129.43,28.32,"Island",0.18811875830094,28.5572068241928,0.181627917289734,0.220572963356972,10,33.1924878350708,37.565989792347,34.9970728158951,59.0257465839386,5.30559287563728,0.717562835005256,-28.32,-17.6563099459338
"island12716","island12716",126.83,26.59,"Island",0.154323065032562,41.3392123476793, ,0.154323065032562,0, , ,4.35582064092159,24.1207629442215,0,0,-26.59, 
"island12878","island12878",134.99,-0.2,"Island",0.205052400628726,14.9643820162436,0.204754501581192,0.205946097771327,9,52.3537630539323,22.0759972929955,22.0759972929955,47.6120620965958,0.667661847786191,0.0623341494419603,-0.2,-0.578596148715461
"island13652","island13652",219.63,-7.87,"Island",0.197134751826525,11.1105746739394, ,0.197134751826525,0, , ,54.6138912439346,89.3599927425385,0,0,-7.87, 
"island13858","island13858",155.46,-22.17,"Island",0.105121186003089,34.5939395495745,0.105121186003089, ,12,42.1603692667052,9.36748050153255,9.36748050153255,18.2872235774994,0.494094313198185,0.0171115522364753,-22.17, 
"island14000","island14000",157.97,-8.98,"Island",0.213923269261916,38.6385203562211,0.159105777740479,0.218906677582047,1, ,11.3674491643906,61.2699121236801,225.583744049072,0.0160519932530324,0.000864723561430765,-8.98,-27.3179879673406
"island14102","island14102",124.57,25.9,"Island",0.273460889856021,87.1947006241685,0.426114566624165,0.197134051471949,4,128.544279982833,42.7118793129921,42.7118793129921,298.130631446838,0.682497425485124,0.292431721261691,-25.9,116.154724890235
"island1456","island1456",127.23,26.59,"Island",0.158021774142981,41.5240737512129,0.262093558907509,0.137207417190075,2,80.1565780877797,17.7224528044462,8.19991864264011,27.9054522514343,1.70672479503103,0.182810815599318,-26.59,91.0199639895763
"island15390","island15390",268.37,0.27,"Island",0.519988593955835,18.3199676837136, ,0.519988593955835,0, , ,86.6783738136292,215.589213371277,0,0,-0.27, 
"island16164","island16164",145.92,-2.18,"Island",0.30675798902909,28.4076114985788,0.336876998345057,0.2967183192571,3,59.6572074420335,70.4224348068237,70.4224348068237,181.051063537598,1.7206109254848,0.132687390808273,-2.18,13.5342769494323
"island1630","island1630",129.21,29.14,"Island",0.177361668397983,39.3458345774681,0.162492108531296,0.207100788131356,8,51.1008773368564,7.55410864949226,8.76832716166973,25.9600818157196,0.51180566468992,0.019664106297542,-29.14,-21.5395991500363
"island1736","island1736",131.26,1.06,"Island",0.184600139657656,14.9449646285761,0.184600139657656, ,12,45.3017310360407,18.0289156734943,18.0289156734943,39.2469942569733,2.21850857046571,0.104014010779149,-1.06, 
"island17942","island17942",155.86,-17.41,"Island",0.0836394857615232,22.2761556627142,0.0836394857615232, ,12,42.7306539361341,6.87848813831806,6.87848813831806,15.3793916106224,1.8706810156832,0.0406483873599323,-17.41, 
"island1796","island1796",141.28,25.43,"Island",0.0890408903360367,39.6696218388744,0.0929366439580917,0.0695621222257614,10,38.8466671668989,6.88348636031151,7.06864595413208,15.9828439354897,0.406019482596788,0.0158562543522064,-25.43,33.6023700606332
"island1854","island1854",280.13,-26.35,"Island",0.136727542926868,24.6299559319991,0.135475253893269,0.140484410027663,9,64.3057765691668,5.42123913764954,5.42123913764954,18.7049642205238,0.568148785188237,0.0183807620640264,-26.35,-3.5656313276378
"island19449","island19449",153.49,-21.85,"Island",0.130736324936152,20.8382746077419,0.130736324936152, ,12,38.7683847599533,30.3829655051231,30.3829655051231,55.8359444141388,0.874788309792782,0.0909712739119414,-21.85, 
"island1988","island1988",229.91,-25.07,"Island",0.0314398271342119,38.1330433788114,0.0319402126426047,0.0259355865418911,11,28.703427378064,6.68935626745224,6.68935626745224,10.8572833240032,0.469568853505129,0.00887395108399932,-25.07,23.1520736614724
"island1991","island1991",129.54,29.9,"Island",0.213021410008272,41.2026727813158,0.157135680317879,0.218101930889216,1, ,4.13752570748329,4.13752570748329,4.13752570748329,0.00574967089779989,0.00011602137233308,-29.9,-27.953099875262
"island19995","island19995",155.8,-21.27,"Island",0.0957572540889184,32.9935818624867,0.0914389917796308,0.143258139491081,11,36.5692475236647,12.3640693724155,12.3640693724155,15.1037752628326,1.10329078021587,0.0282146666443982,-21.27,-36.1718698117509
"island20391","island20391",216.49,-27.9,"Island",0.0463652314307789,37.4124340122502,0.0535723776556551,0.0427616583183408,4,75.3097930417563,4.97800335288048,10.5478815734386,21.9139352440834,0.0622439344996618,0.00127843981639649,-27.9,25.2813379145251
"island2043","island2043",123.53,25.77,"Island",0.24180123458306,25.8407261396556,0.273935449123383,0.218848224197115,5,75.5314350189478,23.1225982308388,23.1225982308388,94.447535276413,0.879884628701888,0.0699018803121364,-25.77,25.1714287965392
"island20762","island20762",221.58,-10.36,"Island",0.161976403246323,12.4263012497141,0.132846683263779,0.164624559608373,1, ,7.83300995826721,42.2412484884262,56.4500451087952,0.011012602974356,0.000576325017237309,-10.36,-19.3032415213081
"island214","island214",123.8,24.33,"Island",0.165878890703122,17.5018147981595,0.165878890703122, ,12,51.2738060358829,40.9985557198524,40.9985557198524,86.0443532466888,4.08720825820791,0.348763926084862,-24.33, 
"island222","island222",241.72,29.03,"Island",0.170608191440503,21.5105971576873,0.170608191440503, ,12,28.1857899626823,13.4583868086338,13.4583868086338,19.6359530091286,1.30773497492794,0.0424739914033261,-29.03, 
"island22564","island22564",129.77,28.76,"Island",0.172075510025024,33.9184704827441,0.228116403023402,0.153395212358899,3,50.0965123108862,7.80762061476707,10.1841948926449,14.4916713237762,0.384458108357895,0.015715355980179,-28.76,48.7115533238927
"island22578","island22578",120.02,25.58,"Island",2.68490797281265,9.70827522233685, ,2.68490797281265,0, , , ,-Inf,0,0,-25.58, 
"island226","island226",128.95,27.78,"Island",0.166997086877624,29.9842920796669,0.186570128798485,0.153016342648438,5,24.1527607774642,18.0880397558212,28.0829854309559,40.612718462944,0.0778903981100377,0.0099655500359541,-27.78,21.9282369250833
"island2353","island2353",128.99,28.8,"Island",0.174175317088763,44.4087903424711,0.187986979881922,0.132740328709284,9,78.0552439930613,7.98956975340843,7.89132155478001,29.260191321373,1.92705752827355,0.130575029223375,-28.8,41.620095196264
"island2430","island2430",141.46,24.22,"Island",0.0838310153534015,38.5987026578067,0.0883823275566101,0.0610744543373585,10,70.3438411782612,13.0360916256905,14.3277451395988,45.0564533472061,0.282113565861632,0.0118909953836791,-24.22,44.7124309427481
"island2816","island2816",128.24,27.86,"Island",0.163742828493317,41.3251229252206,0.164377261969176,0.156764060258865,11,36.2490715278812,7.99205303192139,7.99205303192139,15.3663128614426,1.22874728388967,0.07485715283924,-27.86,4.85647137343797
"island28264","island28264",244.25,24.95,"Island",0.14541126601398,17.3498769696272,0.164747685194016,0.126074846833944,6,78.2959826813872,7.72141851484776,7.72141851484776,22.5136414170265,0.265716448562314,0.0191646442166978,-24.95,30.6745075098191
"island283","island283",125.32,24.79,"Island",0.148351162672043,27.0390366825458,0.161935498006642,0.121182492002845,8,18.9548691333653,18.8630603253841,18.8630603253841,34.7446829080582,1.2649370000538,0.0925409530804056,-24.79,33.6294503688209
"island2893","island2893",142.14,27.68,"Island",0.164641332502166,22.3259694267855,0.164641332502166, ,12,63.8920127646085,62.478069961071,62.478069961071,105.770170688629,7.61530978394764,0.447644935160977,-27.68, 
"island291","island291",253.42,21.62,"Island",0.814255858461062,57.4089691558987,0.886095263063908,0.670577049255371,8,59.1255512480228,46.9219788908958,46.9219788908958,110.309934616089,2.40047134014575,0.405414237443219,-21.62,32.139217118727
"island3478","island3478",126.6,5.56,"Island",0.0708265695720911,5.04279267551427,0.0713369101285934,0.0698058884590864,8,49.6796327843511,16.7061969637871,16.7061969637871,32.5481563806534,0.186780337263368,0.00999783046002317,-5.56,2.19325576008443
"island3523","island3523",153.98,24.29,"Island",0.0578599277262886,28.9285793788503,0.0556402273476124,0.0689584296196699,10,44.441358124519,3.7395603954792,3.7395603954792,7.73054659366608,0.513982104000635,0.0052108558639959,-24.29,-19.3133781402972
"island377","island377",128.61,27.39,"Island",0.152081769580642,35.7778973890943,0.139742716319031,0.189098929365476,9,48.2343512302904,10.5205982923508,10.5205982923508,20.177885890007,0.199704642558063,0.00987653573263066,-27.39,-26.100736377546
"island401","island401",121.83,20.76,"Island",0.15179100446403,17.9163231196401,0.15179100446403, ,12,22.2211707805517,50.2921223640442,50.2921223640442,70.4420745372772,7.0779342104748,0.812570877225549,-20.76, 
"island4037","island4037",216.91,-16.98,"Island",0.062559036227564,12.928955435152,0.0580148150523504,0.0671032574027777,6,59.0726496038619,7.42761846631765,10.7855129987001,18.0795341730118,0.0397371675331922,0.0018973161065837,-16.98,-13.5439659745208
"island4201","island4201",131.19,24.47,"Island",0.093340831498305,37.9940794014793,0.0987274006009102,0.0664079859852791,10,30.8133290652878,5.52935935556889,5.52935935556889,8.8977076113224,0.279634540404161,0.00695933439498464,-24.47,48.66796385422
"island440","island440",121.94,19.53,"Island",0.113770632073283,22.3978216208846,0.103469184599817,0.134373527020216,8,36.2455552457424,12.8164313733578,12.8164313733578,20.9365501999855,0.0745714920665085,0.00464388433060137,-19.53,-22.9988325124113
"island441","island441",121.97,20.43,"Island",0.125775300587217,15.405286785945, ,0.125775300587217,0, , ,40.2062624692917,49.1985589265823,0,0,-20.43, 
"island4773","island4773",157.03,-4.77,"Island",0.107830129563808,14.8761333888877,0.107830129563808, ,12,21.8758329403273,19.2885063588619,19.2885063588619,23.6497864127159,3.42914138012046,0.138080777205609,-4.77, 
"island4975","island4975",149.62,-15.71,"Island",0.113282409807046,20.118410523011,0.11191707700491,0.114257647522858,5,26.4000783697556,29.7239899635315,36.1260667443275,48.5020130872726,2.53869595371616,0.172099226902164,-15.71,-2.04850228294822
"island5067","island5067",199.46,21.66,"Island",0.0776758523037036,15.8405075003469,0.0815478831529617,0.074910115982805,5,62.3553533172791,2.63270605355501,5.84688149392605,36.4455252885818,0.0328568166064306,0.000754799831845133,-21.66,8.86097569476518
"island5196","island5196",278.4,3.99,"Island",0.474072782943646,84.1257242624908,0.4316745483213,0.601267486810684,9,55.9289170488514,39.4954472780228,39.4954472780228,81.1070084571838,6.99088612842108,0.49951302794591,-3.99,-28.2059053931154
"island5399","island5399",122.14,19.96,"Island",0.0832668170332909,17.7728771863925,0.0876447098950545,0.0788889241715272,6,30.2382756120918,7.54411220550537,7.54411220550537,12.3524710536003,0.0758900840274184,0.00256217046924053,-19.96,11.0988783475988
"island610","island610",167.94,-29.04,"Island",0.231520562122265,40.2905594512861,0.199901042713059,0.326379120349884,9,20.1380907391149,71.9018280506134,62.7729922533035,90.2236104011536,4.40135440903225,0.27421933823867,-29.04,-38.7518899803511
"island657","island657",129.87,29.85,"Island",0.209960840642452,29.7113070664487, ,0.209960840642452,0, , , ,-Inf,0,0,-29.85, 
"island693","island693",182.08,-29.27,"Island",0.14956407311062,46.0392046372602,0.14289825680581,0.222888052463531,11,58.0929921244359,16.5648445487022,16.5648445487022,38.4199559688568,1.37988743321922,0.0406783921889221,-29.27,-35.8878794864113
"island699","island699",131.25,25.84,"Island",0.111926956723134,38.9797171422744,0.107327178120613,0.162524521350861,11,34.1170899362661,10.0119687616825,10.0119687616825,16.0209640860558,0.745092135980448,0.0262597023424645,-25.84,-33.9624708760634
"island71","island71",135.79,-0.88,"Island",0.321694537997246,13.9493815486622,0.298359129577875,0.368365354835987,8,15.985424508349,62.6193225383759,62.6193225383759,80.644553899765,1.53511546324131,0.379588568993657,-0.88,-19.0045628176086
"island718","island718",122.99,24.45,"Island",0.136000977208217,28.7580445807216,0.132350038398396,0.176161304116249,11,43.2464051129891,13.976614177227,13.976614177227,24.2014855146408,0.248988074243989,0.0163662542501388,-24.45,-24.8699712673233
"island769","island769",141.31,24.77,"Island",0.0852651437744498,32.012712984366,0.0878807953135534,0.0564929768443108,11,52.4025798518119,10.9869197010994,11.0174529254436,19.3415090441704,1.10376817328352,0.0337780388897626,-24.77,55.5605673883046
"island795","island795",142.21,27.06,"Island",0.150096944222848,24.9611759343327,0.200042073925336,0.133448567655351,3,30.1512651443048,8.9448370039463,47.8715151548386,88.4699821472168,0.109761772609362,0.00647842154184218,-27.06,49.9020015276382
"island852","island852",142.16,26.66,"Island",0.133781479671597,27.7264215368982,0.184819584091504,0.116768778198295,3,55.3219001735042,6.7171610891819,40.7136380672455,64.8603439331055,0.084333496083076,0.00315997787330667,-26.66,58.2782546355382
"island859","island859",128.43,27.04,"Island",0.158851575106382,37.1355528908026, ,0.158851575106382,0, , ,22.7120406925678,35.0580424070358,0,0,-27.04, 
"island885","island885",124.7,24.65,"Island",0.145116093258063,25.162447611086,0.166395598401626,0.1238365881145,6,39.2746261688702,14.4440032541752,18.0498622357845,37.4678045511246,0.613858480004069,0.0480595244188146,-24.65,34.3670727166478
"island8989","island8989",140.88,27.24,"Island",0.113766188422839,46.9820112717666,0.11656172722578,0.0997884944081306,10,30.1760571172242,6.34022019803524,6.34022019803524,8.15161839127541,0.766570568960629,0.0256036760752299,-27.24,16.8087843364467
"island8995","island8995",155.54,-23.25,"Island",0.114252811297774,36.2259308368887,0.108069675212557,0.182267308235168,11,38.8495052255707,9.37584862112999,9.37584862112999,13.4234175086021,1.42638065236668,0.030037304084065,-23.25,-40.7081411038775
"island9137","island9137",170.1,-11.96,"Island",0.0795750382045905,23.3890317189359,0.0808681836351752,0.076988747343421,8,103.638147944027,10.0894127041101,10.0894127041101,52.6106476783752,1.06018167483648,0.0837545349508891,-11.96,5.03896533664768
"island9238","island9238",154.39,-21.03,"Island",0.0884737862894932,32.6166916335791,0.0884737862894932, ,12,58.7767850669749,7.82798789441586,7.82798789441586,22.5916609168053,0.563438798056021,0.0129206017263852,-21.03, 
"island9365","island9365",140.36,29.81,"Island",0.146685439472397,46.2172571532325,0.165916658937931,0.11976173222065,7,43.284858211906,6.59574642777443,6.59574642777443,11.0119536519051,0.841979769514503,0.0254068320590937,-29.81,38.5389605356119
"island9510","island9510",150,-16.13,"Island",0.109336223453283,18.3623142687504,0.102576963603497,0.109950701621446,1, ,59.1443598270416,31.2953129410744,59.1443598270416,1.43720460266813,0.0946619032838498,-16.13,-6.7064037875234
"island975","island975",127.13,4.76,"Island",0.0971735237787167,8.04006926061477,0.0978550292551517,0.0937659963965416,10,23.4503752871888,23.438323289156,23.438323289156,37.1309548616409,0.215686748873749,0.0266586637136775,-4.76,4.36089095807973
"island983","island983",270.04,0.32,"Island",0.334158860146999,15.9743499747478,0.354656261205673,0.319517859390804,5,78.0646864734265,6.08453750610352,12.9327669739723,27.0181268453598,0.316124641004267,0.0121915591679056,-0.32,10.9973201128302
"reef1002","reef1002",145.69,8.43,"Reef",0.0681787350525459,21.6582544854677,0.0770390847963946,0.0557742454111576,7,58.3095096515942,6.67605325579643,7.39823803305626,23.1664881110191,0.15514941857319,0.00579200937648118,-8.43,38.1266285692912
"reef1042","reef1042",145.73,7.37,"Reef",0.0725445610781511,23.2703969216223,0.0801249061311994,0.0619320780038834,7,34.1977174287749,10.2703049778938,10.2675154805183,16.3646265864372,0.631970997078007,0.0233781086737945,-7.37,29.3754524532106
"reef1049","reef1049",145.73,8.16,"Reef",0.0691346780707439,20.3939220145124,0.0679246014915407,0.0715548312291503,8,24.0861340344519,11.76827698946,12.3133331537247,21.5227857232094,0.107923636761212,0.00780134392162876,-8.16,-5.07335378373547
"reef1104","reef1104",146.04,16.45,"Reef",0.0511170917501052,9.17950800833481,0.0481605567038059,0.0517083987593651,2,32.8791118559055,7.47692454606295,9.21523794531822,28.8215607404709,0.0336199845036364,0.000930500205827144,-16.45,-6.86124912138494
"reef1182","reef1182",146.63,-13.91,"Reef",0.11526705386738,18.9292477213894,0.11526705386738, ,12,41.8745488764861,18.4450723230839,18.4450723230839,27.3778080940247,3.15430665533277,0.119742031744664,-13.91, 
"reef12","reef12",120.15,25.83,"Reef",3.16531682014465,25.7391482125796,4.35786286989848,2.76780147022671,3,65.4767378385004,45.1604872941971,45.1604872941971,97.2565829753876,10.2080445249568,1.28574404475275,-25.83,57.4485351198807
"reef123","reef123",123.68,15,"Reef",0.0869656273474296,14.9680287428623, ,0.0869656273474296,0, , , ,-Inf,0,0,-15, 
"reef1239","reef1239",147.12,-15.5,"Reef",0.0945950703074535,23.1742667773606,0.0959345251321793,0.0798610672354698,11,37.6749872080578,6.09971322119236,6.09971322119236,11.1924842000008,1.98012978134632,0.0360390447143212,-15.5,20.1267757282994
"reef1243","reef1243",147.24,8.15,"Reef",0.0780143709853292,15.8589520670886,0.0852025598287582,0.0773608992722901,1, ,14.4390061497688,26.4620319008827,42.5165206193924,0.0319863463818024,0.00184129021167791,-8.15,10.1364651008871
"reef1246","reef1246",147.2,7.75,"Reef",0.0696388833845655,20.9402483345347,0.0751301025350889,0.0641476642340422,6,26.6639308826507,9.05107446014881,9.05107446014881,18.4680357575417,0.397102112623029,0.0175532964231458,-7.75,17.1205583744676
"reef1284","reef1284",147.66,7.76,"Reef",0.0726778982207179,18.7052800535705,0.093813382089138,0.0684508014470339,2,29.3483525336708,14.9968340992928,11.2920109182596,26.6496479511261,0.178162589269769,0.00392312053156459,-7.76,37.0522771186679
"reef1305","reef1305",147.74,-16.75,"Reef",0.0922746689369281,23.8716488244404,0.0780415683984756,0.0951212890446186,2,6.03389055123225,7.39978216588497,4.99922335147858,8.13834145665169,0.0383621235706379,0.00200955247951879,-16.75,-17.9557287518795
"reef1314","reef1314",147.79,-3.45,"Reef",0.199879951154192,37.3676628023286,0.189836222678423,0.250098593533039,10,51.8621624671628,18.5326300561428,18.6457648873329,39.6696299314499,3.66951945057343,0.312813803309961,-3.45,-24.0954457213512
"reef1346","reef1346",147.87,-17.24,"Reef",0.0937303764124711,25.3852341016275,0.0900622978806496,0.112070769071579,10,73.5218948321759,4.35514524579048,4.35514524579048,14.1948744654655,0.339969895475259,0.00800468552556438,-17.24,-19.63801210008
"reef1381","reef1381",148.02,-3.35,"Reef",0.193699842318892,38.2983912899975,0.217843079566956,0.17645467285599,5,59.8578328318254,22.8197500109673,20.9654539823532,41.0069078207016,2.27450648485467,0.129633459865075,-3.35,23.4555458583653
"reef1406","reef1406",148.16,9.07,"Reef",0.0703391904632251,22.6301368791397,0.0615683197975159,0.0766040980815887,5,37.0444892167735,9.17348638176918,17.7229449152946,40.5722081661224,0.0604507522168213,0.00283148996719888,-9.07,-19.6279032853552
"reef1411","reef1411",148.06,7.48,"Reef",0.0730668709923824,19.7817044340459,0.0958326160907745,0.0709972578016194,1, ,13.9718487858772,11.0136106610298,21.6849729418755,0.0341701800688684,0.00188724414085482,-7.48,34.9807289156858
"reef149","reef149",124.07,29.63,"Reef",1.65594125787417,59.9092370992047,1.79551659311567,1.46053578853607,7,71.8092801554642,48.757404088974,48.757404088974,149.778056144714,1.82621406776632,0.541132717861088,-29.63,22.9354738999828
"reef1557","reef1557",148.36,7.74,"Reef",0.0802710341910521,16.2918024024729, ,0.0802710341910521,0, , ,22.0790848135948,41.0197377204895,0,0,-7.74, 
"reef1652","reef1652",148.88,-17.41,"Reef",0.0895256946484248,29.1092752215662,0.0814761538058519,0.0935504650697112,4,17.1638425545733,5.11148516088724,5.55883906781673,11.0987789928913,0.0490299257069482,0.00144659334755025,-17.41,-12.9067356905835
