"island","REGION","mean","sd","median","n_cells","na_cells","time"
"Necker","NWHI",32.5939143498739,3.68302937658762,31.8085327148438,6,0,1993-10-01
"Ofu & Olosega","SAMOA",25.879861831665,2.75152190549495,25.9715623855591,6,0,1993-10-01
"Baker","PRIAs",19.9948429107666,0.53407573058099,19.9861297607422,5,0,1993-10-01
"Hawaii","MHI",50.6829538345337,7.11778220683387,49.2140140533447,24,1,1993-11-01
"Maui","MHI",39.3279532194138,4.31898298149792,39.1155490875244,16,1,1993-11-01
"Oahu","MHI",44.1417650495257,2.58757790429648,44.9498710632324,14,1,1993-11-01
"Kauai","MHI",39.8589312235514,3.41377207869081,40.1639747619629,12,0,1993-11-01
"Molokai","MHI",41.610617204146,4.20955318881804,43.4609260559082,11,1,1993-11-01
"Guam","MARIAN",21.7691011428833,1.20577404823924,22.0722236633301,10,1,1993-11-01
"Lanai","MHI",37.6852193559919,2.3838558795856,38.5509376525879,7,1,1993-11-01
"Niihau","MHI",45.620726108551,3.39976618611126,44.4733085632324,8,0,1993-11-01
"Tutuila","SAMOA",20.3820466995239,1.47242976320469,20.1564912796021,6,0,1993-11-01
"Saipan","MARIAN",35.5139533996582,2.23879798313904,36.412483215332,5,0,1993-11-01
"Tinian","MARIAN",33.9704042162214,2.39394919899705,33.5385208129883,7,0,1993-11-01
"Jarvis","PRIAs",21.206072807312,1.08016835835219,21.1233892440796,4,0,1993-11-01
"Rota","MARIAN",25.0462043762207,1.71114367641493,25.2489566802979,5,0,1993-11-01
"Aguijan","MARIAN",32.6931031545003,2.57196548611159,31.8688678741455,6,0,1993-11-01
"Sarigan","MARIAN",31.8006315231323,1.50104596947442,32.2596225738525,4,0,1993-11-01
"Guguan","MARIAN",30.0429382324219,2.06200699601568,29.8892803192139,4,0,1993-11-01
"Pagan","MARIAN",35.1377849578857,0.117174831444877,35.1561870574951,4,0,1993-11-01
"Agrihan","MARIAN",34.2494239807129,0.563037103877168,34.149543762207,6,0,1993-11-01
"Asuncion","MARIAN",34.9927425384521,1.26698035662055,35.3055858612061,4,0,1993-11-01
"Farallon de Pajaros","MARIAN",37.0524578094482,1.13278331313706,36.6810493469238,4,0,1993-11-01
"Tau","SAMOA",18.9492425918579,0.741475618764655,18.9176626205444,6,0,1993-11-01
"Alamagan","MARIAN",33.4849734306335,2.01765855906804,33.6313152313232,4,0,1993-11-01
"Swains","SAMOA",20.6291790008545,0.931461222302477,20.7150726318359,4,0,1993-11-01
"Howland","PRIAs",20.7601661682129,0.26365159711103,20.7561960220337,4,0,1993-11-01
"Laysan","NWHI",45.9603796005249,5.0999314755546,46.1013469696045,4,0,1993-11-01
"Nihoa","NWHI",49.6353123982747,2.8616997730016,50.6161193847656,3,1,1993-11-01
"Maug","MARIAN",35.7262954711914,0.348068569940132,35.7951717376709,4,0,1993-11-01
"Necker","NWHI",40.2154493331909,5.64181136895947,41.8677062988281,6,0,1993-11-01
"Ofu & Olosega","SAMOA",19.0927337010701,0.620201647292609,19.2266139984131,6,0,1993-11-01
"Baker","PRIAs",20.7421718597412,0.202262907139532,20.6525287628174,5,0,1993-11-01
"Hawaii","MHI",68.2290983200073,5.33976531530336,69.3511810302734,24,1,1993-12-01
"Maui","MHI",46.5711328983307,8.4305107696758,44.3197708129883,16,1,1993-12-01
"Oahu","MHI",50.1151376451765,6.30476454794392,51.1399574279785,14,1,1993-12-01
"Kauai","MHI",52.9940656026204,5.23423386317954,52.9556827545166,12,0,1993-12-01
"Molokai","MHI",45.447679346258,3.6319926791724,45.5330352783203,11,1,1993-12-01
"Guam","MARIAN",35.2103897094727,2.49959499350896,34.7320232391357,10,1,1993-12-01
"Lanai","MHI",46.3829100472586,4.46338348165773,46.4866256713867,7,1,1993-12-01
"Niihau","MHI",49.4593276977539,5.50210538674605,49.8568019866943,8,0,1993-12-01
"Tutuila","SAMOA",12.9243206977844,0.358916500080393,12.8793926239014,6,0,1993-12-01
"Saipan","MARIAN",42.0765472412109,1.79265166433587,41.3359298706055,5,0,1993-12-01
"Tinian","MARIAN",42.8530747549874,2.04105793836792,43.5847930908203,7,0,1993-12-01
"Jarvis","PRIAs",22.3158683776855,0.966281207506155,22.3025903701782,4,0,1993-12-01
"Rota","MARIAN",39.7660614013672,1.48021060519501,39.4231376647949,5,0,1993-12-01
"Aguijan","MARIAN",43.3776486714681,1.92802388749727,44.052001953125,6,0,1993-12-01
"Sarigan","MARIAN",43.7849988937378,3.87488708428438,43.7187767028809,4,0,1993-12-01
"Guguan","MARIAN",44.8682165145874,1.96132843558708,44.4272212982178,4,0,1993-12-01
"Pagan","MARIAN",46.4604434967041,0.931460651303974,46.2295093536377,4,0,1993-12-01
"Agrihan","MARIAN",50.9052352905273,1.08597980144208,51.076150894165,6,0,1993-12-01
"Asuncion","MARIAN",49.3107833862305,1.75130308176717,49.211275100708,4,0,1993-12-01
"Farallon de Pajaros","MARIAN",47.8552350997925,2.11646522130313,47.8403263092041,4,0,1993-12-01
"Tau","SAMOA",15.337407430013,0.803984991584578,15.0751709938049,6,0,1993-12-01
"Alamagan","MARIAN",43.7123603820801,0.993943348992342,43.7193870544434,4,0,1993-12-01
"Swains","SAMOA",17.171404838562,0.703208419893139,17.1808757781982,4,0,1993-12-01
"Howland","PRIAs",22.1264142990112,0.202411736807126,22.1363706588745,4,0,1993-12-01
"Laysan","NWHI",71.0237636566162,8.82223044422489,71.3302383422852,4,0,1993-12-01
"Nihoa","NWHI",58.9846026102702,5.44122891061628,61.5286026000977,3,1,1993-12-01
"Maug","MARIAN",50.403847694397,1.63031170042519,51.1499290466309,4,0,1993-12-01
"Necker","NWHI",54.8506081899007,10.2952884169917,55.9818229675293,6,0,1993-12-01
"Ofu & Olosega","SAMOA",15.1888478597005,0.603642102088583,15.0751709938049,6,0,1993-12-01
"Baker","PRIAs",22.2101387023926,0.248698103460811,22.2768154144287,5,0,1993-12-01
"Hawaii","MHI",37.4793788592021,5.77633115106452,38.0345649719238,24,1,1994-01-01
"Maui","MHI",41.4369869232178,4.08218411858805,41.05322265625,16,1,1994-01-01
"Oahu","MHI",43.2318439483643,1.98656550049827,43.3000431060791,14,1,1994-01-01
"Kauai","MHI",48.1174287796021,5.26961547943943,46.6616916656494,12,0,1994-01-01
"Molokai","MHI",40.6534298983487,5.47967018230366,40.3874893188477,11,1,1994-01-01
"Guam","MARIAN",35.2721145629883,2.15670582041093,35.5188598632812,10,1,1994-01-01
"Lanai","MHI",43.3797427586147,5.49150903166735,44.7478713989258,7,1,1994-01-01
"Niihau","MHI",48.0377745628357,1.84791391287623,47.9607715606689,8,0,1994-01-01
"Tutuila","SAMOA",20.6290963490804,0.40262655218112,20.4509372711182,6,0,1994-01-01
"Saipan","MARIAN",38.7794952392578,2.07919760280113,40.0237617492676,5,0,1994-01-01
"Tinian","MARIAN",37.5998306274414,2.31187799790889,37.2291030883789,7,0,1994-01-01
"Jarvis","PRIAs",19.6198043823242,1.01982295621857,19.6151742935181,4,0,1994-01-01
"Rota","MARIAN",30.5242755889893,1.81473683933755,30.9794158935547,5,0,1994-01-01
"Aguijan","MARIAN",36.2810904184977,3.16075971638721,36.074312210083,6,0,1994-01-01
"Sarigan","MARIAN",35.9301071166992,3.28389818479522,35.550817489624,4,0,1994-01-01
"Guguan","MARIAN",31.4744486808777,1.65651104386139,31.2223901748657,4,0,1994-01-01
"Pagan","MARIAN",34.8754606246948,2.73974993424984,34.7744750976562,4,0,1994-01-01
"Agrihan","MARIAN",40.453062693278,5.2553794588278,40.9721946716309,6,0,1994-01-01
"Asuncion","MARIAN",61.8648805618286,3.32078593761441,62.1141529083252,4,0,1994-01-01
"Farallon de Pajaros","MARIAN",65.9580402374268,1.64228182394322,66.0404663085938,4,0,1994-01-01
"Tau","SAMOA",19.9153089523315,0.427656115048796,19.9978561401367,6,0,1994-01-01
"Alamagan","MARIAN",34.5009384155273,2.29683538997084,34.2339839935303,4,0,1994-01-01
"Swains","SAMOA",22.2365074157715,0.57602671886433,22.1789264678955,4,0,1994-01-01
"Howland","PRIAs",27.0516233444214,0.625477349296389,27.0323810577393,4,0,1994-01-01
"Laysan","NWHI",90.6704711914062,12.1359920139416,95.6577682495117,4,0,1994-01-01
"Nihoa","NWHI",57.880687713623,4.96204754893568,59.6716537475586,3,1,1994-01-01
"Maug","MARIAN",63.8761892318726,3.38302108886546,63.2772369384766,4,0,1994-01-01
"Necker","NWHI",57.0695870717367,7.87614305687265,57.4904403686523,6,0,1994-01-01
"Ofu & Olosega","SAMOA",20.359135945638,0.725061579020775,20.1901578903198,6,0,1994-01-01
"Baker","PRIAs",25.050846862793,0.315928460739593,25.0820236206055,5,0,1994-01-01
"Hawaii","MHI",23.5241159598033,2.75333437338789,23.7521047592163,24,1,1994-02-01
"Maui","MHI",22.6897183060646,3.88172171817177,22.0746955871582,16,1,1994-02-01
"Oahu","MHI",29.3048274176461,2.91611377852885,28.5300970077515,14,1,1994-02-01
"Kauai","MHI",29.7096382776896,4.26258252106047,31.3687267303467,12,0,1994-02-01
"Molokai","MHI",25.7087681510232,3.84599840155444,25.1609916687012,11,1,1994-02-01
"Guam","MARIAN",28.2736812591553,2.19279484798339,27.4232196807861,10,1,1994-02-01
"Lanai","MHI",21.2085871015276,2.82019495077941,21.3983898162842,7,1,1994-02-01
"Niihau","MHI",32.3454303741455,1.81506349577081,32.3691692352295,8,0,1994-02-01
"Tutuila","SAMOA",16.7933082580566,0.511639581354643,16.8216075897217,6,0,1994-02-01
"Saipan","MARIAN",34.158113861084,2.37438769974939,34.7388000488281,5,0,1994-02-01
"Tinian","MARIAN",31.3944001879011,4.13471945685572,31.167552947998,7,0,1994-02-01
"Jarvis","PRIAs",16.1176764965057,0.476302217869498,16.1388454437256,4,0,1994-02-01
"Rota","MARIAN",29.4610774993896,1.74040842887455,29.7866153717041,5,0,1994-02-01
"Aguijan","MARIAN",29.7738224665324,3.27334238708253,30.0129375457764,6,0,1994-02-01
"Sarigan","MARIAN",46.1608991622925,1.9496486313361,45.7020320892334,4,0,1994-02-01
"Guguan","MARIAN",45.2708683013916,2.6732022251591,44.5989646911621,4,0,1994-02-01
"Pagan","MARIAN",35.6072788238525,2.83338819354974,35.4722919464111,4,0,1994-02-01
"Agrihan","MARIAN",37.7137877146403,5.11099216196337,36.1047630310059,6,0,1994-02-01
"Asuncion","MARIAN",54.1575517654419,1.24732324913024,53.9356689453125,4,0,1994-02-01
"Farallon de Pajaros","MARIAN",67.1068553924561,0.719404980463191,67.1854705810547,4,0,1994-02-01
"Tau","SAMOA",15.9846965471903,0.456092537032776,15.9328665733337,6,0,1994-02-01
"Alamagan","MARIAN",44.0925798416138,1.28933894122523,43.6388759613037,4,0,1994-02-01
"Swains","SAMOA",24.1461982727051,0.605242802589859,24.0593099594116,4,0,1994-02-01
"Howland","PRIAs",16.7900624275208,0.392380140166962,16.7949113845825,4,0,1994-02-01
"Laysan","NWHI",56.9755697250366,7.8400427779313,55.748722076416,4,0,1994-02-01
"Nihoa","NWHI",36.119457244873,4.09224023140622,36.1705551147461,3,1,1994-02-01
"Maug","MARIAN",56.6342811584473,3.08845609601908,56.1060771942139,4,0,1994-02-01
"Necker","NWHI",26.96178150177,4.11453937074618,25.7819633483887,6,0,1994-02-01
"Ofu & Olosega","SAMOA",16.1872455279032,0.293016339885064,16.1483726501465,6,0,1994-02-01
"Baker","PRIAs",16.3400974273682,0.0328042063702828,16.3555679321289,5,0,1994-02-01
"Hawaii","MHI",36.0080575148265,3.21205168739233,37.0532836914062,24,1,1994-03-01
"Maui","MHI",25.2775670289993,4.77350389956413,26.0495338439941,16,1,1994-03-01
"Oahu","MHI",26.2238258634295,3.10425595053298,26.3603181838989,14,1,1994-03-01
"Kauai","MHI",34.2395195960999,3.7503643944374,32.8387680053711,12,0,1994-03-01
"Molokai","MHI",23.1772523359819,2.09713476032859,22.9980068206787,11,1,1994-03-01
"Guam","MARIAN",26.0167371749878,2.59564461457224,26.0848789215088,10,1,1994-03-01
"Lanai","MHI",24.4505040305001,3.02135999785579,25.1991405487061,7,1,1994-03-01
"Niihau","MHI",35.7350716590881,2.53974244201929,34.7481441497803,8,0,1994-03-01
"Tutuila","SAMOA",17.5792590777079,1.22534812488844,17.7098655700684,6,0,1994-03-01
"Saipan","MARIAN",26.5657863616943,1.24437018479208,27.1355495452881,5,0,1994-03-01
"Tinian","MARIAN",27.0186157226562,0.7998051416775,27.1355495452881,7,0,1994-03-01
"Jarvis","PRIAs",13.045841217041,0.193376080651558,13.0389466285706,4,0,1994-03-01
"Rota","MARIAN",23.1901393890381,1.20860714433898,22.4849815368652,5,0,1994-03-01
"Aguijan","MARIAN",27.1423072814941,0.522676789292977,27.2028369903564,6,0,1994-03-01
"Sarigan","MARIAN",25.3389115333557,2.12151236885154,24.6168241500854,4,0,1994-03-01
"Guguan","MARIAN",31.6785478591919,1.93952509650107,31.5156354904175,4,0,1994-03-01
"Pagan","MARIAN",26.9716296195984,5.09287507107313,26.5924215316772,4,0,1994-03-01
"Agrihan","MARIAN",23.3445571263631,1.19205009177024,22.882061958313,6,0,1994-03-01
"Asuncion","MARIAN",33.5758638381958,1.48661760641026,33.4165287017822,4,0,1994-03-01
"Farallon de Pajaros","MARIAN",32.5830106735229,3.17787473452582,32.7970180511475,4,0,1994-03-01
"Tau","SAMOA",16.954243183136,0.911485153770121,16.9814462661743,6,0,1994-03-01
"Alamagan","MARIAN",29.7999758720398,3.33668222231928,30.5759878158569,4,0,1994-03-01
"Swains","SAMOA",20.2815551757812,0.646054336450293,20.4069051742554,4,0,1994-03-01
"Howland","PRIAs",13.1510651111603,0.111997891430756,13.1494436264038,4,0,1994-03-01
"Laysan","NWHI",35.8155937194824,3.01184044185088,34.8626346588135,4,0,1994-03-01
"Nihoa","NWHI",35.64280128479,5.07191738885822,36.7861557006836,3,1,1994-03-01
"Maug","MARIAN",32.9380917549133,4.67031506706378,33.214054107666,4,0,1994-03-01
"Necker","NWHI",37.8197447458903,6.08623306763543,38.9522857666016,6,0,1994-03-01
"Ofu & Olosega","SAMOA",15.7395478884379,1.96664614715877,16.1619172096252,6,0,1994-03-01
"Baker","PRIAs",13.9069429397583,0.217443048465386,13.8455057144165,5,0,1994-03-01
"Hawaii","MHI",32.0816644827525,2.185436939049,32.5183067321777,24,1,1994-04-01
"Maui","MHI",25.4383238554001,2.55962753868741,25.4983282089233,16,1,1994-04-01
"Oahu","MHI",23.9360321589879,1.6193407126349,23.8623142242432,14,1,1994-04-01
"Kauai","MHI",21.2176005045573,1.39386945333285,21.0071182250977,12,0,1994-04-01
"Molokai","MHI",23.753268848766,2.4738953652874,24.3519668579102,11,1,1994-04-01
"Guam","MARIAN",21.960378074646,1.0104335628672,21.5668144226074,10,1,1994-04-01
"Lanai","MHI",23.339047568185,3.24981829418015,24.1304397583008,7,1,1994-04-01
"Niihau","MHI",22.0847733020782,0.795191461544319,22.2346124649048,8,0,1994-04-01
"Tutuila","SAMOA",16.1568638483683,0.549725840234698,16.1032228469849,6,0,1994-04-01
"Saipan","MARIAN",19.1170097351074,0.760736528478929,19.119966506958,5,0,1994-04-01
"Tinian","MARIAN",19.6617701394217,0.844669620935832,19.4816780090332,7,0,1994-04-01
"Jarvis","PRIAs",13.056791305542,0.327820567465226,13.0867605209351,4,0,1994-04-01
"Rota","MARIAN",23.320344543457,0.357588960782795,23.2886772155762,5,0,1994-04-01
"Aguijan","MARIAN",20.0992631912231,1.09879279866788,19.5244340896606,6,0,1994-04-01
"Sarigan","MARIAN",17.9550285339355,0.870147624902875,17.8110218048096,4,0,1994-04-01
"Guguan","MARIAN",15.7943522930145,1.30806560924259,15.9641141891479,4,0,1994-04-01
"Pagan","MARIAN",15.3337371349335,0.720108004097659,15.4516501426697,4,0,1994-04-01
"Agrihan","MARIAN",16.1521210670471,0.295091538886688,16.0348582267761,6,0,1994-04-01
"Asuncion","MARIAN",15.4374332427979,0.371896245607589,15.4193172454834,4,0,1994-04-01
"Farallon de Pajaros","MARIAN",16.822723865509,0.554729575158885,16.9700212478638,4,0,1994-04-01
"Tau","SAMOA",16.6371409098307,1.01195329444284,16.249363899231,6,0,1994-04-01
"Alamagan","MARIAN",14.975870847702,0.658375915968828,14.9086790084839,4,0,1994-04-01
"Swains","SAMOA",27.5209155082703,0.30607809696536,27.4899654388428,4,0,1994-04-01
"Howland","PRIAs",14.6957650184631,0.664272061125235,14.6674675941467,4,0,1994-04-01
"Laysan","NWHI",32.555793762207,1.82426806245832,32.0941848754883,4,0,1994-04-01
"Nihoa","NWHI",17.879937171936,3.3202084248063,17.441291809082,3,1,1994-04-01
"Maug","MARIAN",15.4762055873871,0.418493066905098,15.5112929344177,4,0,1994-04-01
"Necker","NWHI",27.8373146057129,2.75749841072162,28.3290567398071,6,0,1994-04-01
"Ofu & Olosega","SAMOA",15.9862844149272,0.327140888750654,16.0610823631287,6,0,1994-04-01
"Baker","PRIAs",14.5890314102173,0.269100317967255,14.6546573638916,5,0,1994-04-01
"Hawaii","MHI",27.0866700013479,5.20648172272192,26.2295589447021,24,1,1994-05-01
"Maui","MHI",20.6319984197617,2.46441414636383,20.6829023361206,16,1,1994-05-01
"Oahu","MHI",17.0226815087455,0.985315275348051,17.0454378128052,14,1,1994-05-01
"Kauai","MHI",17.1602575778961,1.09656379564186,16.8295669555664,12,0,1994-05-01
"Molokai","MHI",18.9425475380637,1.51676539944804,19.3942432403564,11,1,1994-05-01
"Guam","MARIAN",18.0967733383179,1.01553140858322,18.1602153778076,10,1,1994-05-01
"Lanai","MHI",18.9844913482666,1.55440794681803,19.558235168457,7,1,1994-05-01
"Niihau","MHI",17.508709192276,0.805431495665274,17.1571531295776,8,0,1994-05-01
"Tutuila","SAMOA",23.4940636952718,1.61752908898207,23.8310136795044,6,0,1994-05-01
"Saipan","MARIAN",21.3613868713379,0.895327865439399,21.787281036377,5,0,1994-05-01
"Tinian","MARIAN",21.0760694231306,0.975176506636543,21.4111843109131,7,0,1994-05-01
"Jarvis","PRIAs",15.0633759498596,0.51486518599184,15.0695209503174,4,0,1994-05-01
"Rota","MARIAN",16.8391778945923,1.04541222293853,16.5548076629639,5,0,1994-05-01
"Aguijan","MARIAN",20.7438335418701,1.12750470634111,20.68239402771,6,0,1994-05-01
"Sarigan","MARIAN",17.1248831748962,0.338641040998964,17.2647581100464,4,0,1994-05-01
"Guguan","MARIAN",17.202139377594,0.514668893210045,17.3100662231445,4,0,1994-05-01
"Pagan","MARIAN",15.2354037761688,0.396944037940349,15.2670731544495,4,0,1994-05-01
"Agrihan","MARIAN",13.1553214391073,0.51965910697477,13.1033382415771,6,0,1994-05-01
"Asuncion","MARIAN",12.8399858474731,0.354145619925025,12.8461337089539,4,0,1994-05-01
"Farallon de Pajaros","MARIAN",12.9765238761902,0.149738699120585,12.9943099021912,4,0,1994-05-01
"Tau","SAMOA",23.7569872538249,0.786792632583696,23.8156480789185,6,0,1994-05-01
"Alamagan","MARIAN",16.384804725647,0.595563526627451,16.4806041717529,4,0,1994-05-01
"Swains","SAMOA",23.8864517211914,0.920934076968151,24.2057933807373,4,0,1994-05-01
"Howland","PRIAs",15.1473162174225,0.258254501157481,15.0861830711365,4,0,1994-05-01
"Laysan","NWHI",16.9976749420166,2.1843054159589,17.1312389373779,4,0,1994-05-01
"Nihoa","NWHI",14.6371590296427,1.06998325668336,14.7746257781982,3,1,1994-05-01
"Maug","MARIAN",12.558012008667,0.15824424058622,12.5346312522888,4,0,1994-05-01
"Necker","NWHI",14.633442401886,1.09217441799308,14.9245934486389,6,0,1994-05-01
"Ofu & Olosega","SAMOA",23.7559108734131,0.70773113373894,24.0545663833618,6,0,1994-05-01
"Baker","PRIAs",15.8444667816162,0.362701358458146,15.7156391143799,5,0,1994-05-01
"Hawaii","MHI",25.5887302557627,2.25977491032334,25.5112361907959,24,1,1994-06-01
"Maui","MHI",23.4735025167465,1.93554011369528,23.8539066314697,16,1,1994-06-01
"Oahu","MHI",22.431916645595,1.42852919651013,22.5001487731934,14,1,1994-06-01
"Kauai","MHI",19.4662030537923,1.14574140864134,19.4642314910889,12,0,1994-06-01
"Molokai","MHI",23.6300565546209,1.88384759347613,23.9531860351562,11,1,1994-06-01
"Guam","MARIAN",17.6110662460327,1.30658487621218,17.5352973937988,10,1,1994-06-01
"Lanai","MHI",24.0549880436489,2.355488926188,25.3699779510498,7,1,1994-06-01
"Niihau","MHI",20.3274965286255,1.23140220072525,19.8979778289795,8,0,1994-06-01
"Tutuila","SAMOA",34.5831670761108,2.71139020518732,34.5677452087402,6,0,1994-06-01
"Saipan","MARIAN",19.9431987762451,0.222667131149411,20.0355033874512,5,0,1994-06-01
"Tinian","MARIAN",19.3815956115723,0.715846277203372,19.5583534240723,7,0,1994-06-01
"Jarvis","PRIAs",22.5112681388855,1.86817387635742,22.4727535247803,4,0,1994-06-01
"Rota","MARIAN",16.5378246307373,0.305409462277835,16.5087509155273,5,0,1994-06-01
"Aguijan","MARIAN",18.919454574585,0.759184230207564,18.9189262390137,6,0,1994-06-01
"Sarigan","MARIAN",18.5067462921143,0.521782997850031,18.4504013061523,4,0,1994-06-01
"Guguan","MARIAN",17.2177038192749,0.141501436561856,17.1664772033691,4,0,1994-06-01
"Pagan","MARIAN",15.9218544960022,0.438463797968257,15.8790249824524,4,0,1994-06-01
"Agrihan","MARIAN",14.5336990356445,0.670660756340773,14.6881866455078,6,0,1994-06-01
"Asuncion","MARIAN",13.5062420368195,0.210910838617649,13.5585947036743,4,0,1994-06-01
"Farallon de Pajaros","MARIAN",13.0792729854584,0.110477671151987,13.0867300033569,4,0,1994-06-01
"Tau","SAMOA",34.5694351196289,1.24073335312883,34.898645401001,6,0,1994-06-01
"Alamagan","MARIAN",17.0504674911499,0.231687838065363,17.1450901031494,4,0,1994-06-01
"Swains","SAMOA",29.8399906158447,0.966115783207606,30.0366497039795,4,0,1994-06-01
"Howland","PRIAs",16.8743438720703,0.448810801548231,16.8471345901489,4,0,1994-06-01
"Laysan","NWHI",15.6286885738373,1.87248442876659,15.3846068382263,4,0,1994-06-01
"Nihoa","NWHI",17.9605900446574,2.06110399066216,19.1388721466064,3,1,1994-06-01
"Maug","MARIAN",13.5535891056061,0.213529887933194,13.4888157844543,4,0,1994-06-01
"Necker","NWHI",16.84090868632,0.875924141332316,17.0337705612183,6,0,1994-06-01
